4.420456808467655355e+04
4.421098735749312618e+04
4.421721872569963307e+04
4.425221947019279469e+04
4.425948478184150008e+04
4.428152001611680316e+04
4.435712004504361539e+04
4.442850655056224787e+04
4.450079095986026368e+04
4.457572818777381326e+04
4.465366271826648881e+04
4.473995736192604818e+04
4.485684612202538847e+04
4.496631921338743268e+04
4.508867755212534394e+04
4.520419119176283129e+04
4.532951777533652785e+04
4.543660278124418255e+04
4.556037358040409163e+04
4.567677250536734209e+04
4.577950086345992895e+04
4.590938633743358514e+04
4.601414158830107772e+04
4.614670626516302582e+04
4.627557142468850361e+04
4.634897578579407127e+04
4.644691798587805533e+04
4.657361906629158329e+04
4.671413708614955249e+04
4.681156486491733085e+04
4.691472141496249242e+04
4.700663086866032972e+04
4.714765919333299098e+04
4.724938670057436684e+04
4.739684766296338785e+04
4.752037536379577068e+04
4.764329679301412398e+04
4.775264864346991817e+04
4.783547327546651650e+04
4.796764376339639421e+04
4.814172037136886502e+04
4.824191527127108566e+04
4.833610970822018135e+04
4.841578900561479531e+04
4.845115945570696931e+04
4.852829133486073260e+04
4.858323481562810048e+04
4.859410882374313951e+04
4.864603205361611617e+04
4.866187977759344358e+04
4.864144610712380381e+04
4.859958365889946435e+04
4.856481777615869214e+04
4.848404049604405009e+04
4.841720246250218042e+04
4.827763512151785108e+04
4.823929647449298500e+04
4.817407937926380691e+04
4.808454815045258147e+04
4.794927715263171558e+04
4.786208248319376435e+04
4.775468397571775859e+04
4.765822926466399076e+04
4.750306609096990724e+04
4.741969411220897018e+04
4.729046707473665447e+04
4.725581102276661113e+04
4.713678294027155789e+04
4.704803446304564568e+04
4.692764728895042208e+04
4.680725040235387132e+04
4.671543729621099919e+04
4.664289864238391601e+04
4.658801576420749916e+04
4.648767917810171639e+04
4.635560614687513589e+04
4.624902731447599945e+04
4.617165946771951712e+04
4.604359770137575833e+04
4.597402140485325071e+04
4.586812393481058825e+04
4.576789144865963317e+04
4.563117290490385494e+04
4.552566994891275681e+04
4.541182001825373300e+04
4.528479470347012102e+04
4.520263711717184196e+04
4.508867729462310672e+04
4.495773040573485923e+04
4.487214159037372883e+04
4.479076933755489881e+04
4.468388838349107391e+04
4.459066326892915822e+04
4.452531796196505456e+04
4.443043554312352353e+04
4.435787889310940227e+04
4.433733004779065232e+04
4.427091121460504655e+04
4.425237990041227022e+04
4.420105115318640310e+04
