#emulator
wavelength i10 i09 i08 i07 i06 i05 i04 i03 i02
223.500000 2916900177.634200 1690564942.032790 990693568.454666 592163268.649097 357114989.470864 221240207.386355 134390029.269092 78640518.064363 44906190.959870
224.500000 2277740093.901782 1394410282.898469 866292509.888985 547392141.095603 346335325.455230 222372333.201358 139410942.925568 83966902.258603 49110540.188072
225.500000 819789877.364454 562371924.252623 390925717.453609 274257771.718412 191404456.538251 134105572.286215 91708556.793347 60886276.203224 38241514.841976
226.500000 432782770.709225 321483827.089445 239684739.432102 179744570.275257 133138947.358126 98772211.602074 70745985.576036 49611261.676609 32027641.775026
227.500000 272439945.386181 212548951.831695 166663916.316980 130645288.407918 100811235.423767 78037900.733465 58129691.346573 42493831.075040 28227909.454368
228.500000 1392448495.194585 899023609.432268 594412022.158522 401433824.103238 272967036.055162 188099958.445797 126943624.204920 83203159.888143 51630505.783729
229.500000 536069579.659373 399625676.662669 300054981.763995 226360772.762567 168775574.100867 126090855.787679 91125587.296208 64182791.016165 41756588.109031
230.500000 2219972944.256017 1425075810.958819 933434750.660348 622305542.193518 416565473.432589 282350021.870366 187347655.506499 120585199.454093 74052489.028877
231.500000 1031387471.614747 735118333.582550 528619857.874113 382275097.154607 274222060.307823 197229178.367696 138485446.279440 93485224.718951 59413477.680502
232.500000 1445308706.849660 1023629058.293769 730422011.407490 523965233.141166 371419400.268191 263415144.253315 181947238.009685 120996177.977649 75962937.277853
233.500000 3112129598.621008 2189123196.387196 1535280761.023584 1070589728.504896 732999257.865376 499612232.902950 329957749.524587 208544078.220735 127156613.965178
234.500000 1768453212.754866 1305632481.526575 960713018.955001 701269920.474646 502753797.334702 358290362.708899 248632543.242115 165682006.191305 106059162.129993
235.500000 4063434842.221663 2734859834.510518 1852353394.815066 1262251286.432480 851086431.868522 576774135.601880 380442652.836953 241532759.834987 147989024.936915
236.500000 1929144739.647887 1418105142.034709 1040014111.146673 759683731.897687 545915680.700853 390482605.258518 271799812.871407 182533608.610467 116534111.875575
237.500000 2020700080.640913 1464100278.948656 1064568067.292474 776663491.501178 561561073.187926 406129377.907062 286242993.761187 196061720.642190 126448425.917323
238.500000 1790176942.716395 1386468893.270290 1068358527.114646 814620564.191864 609620396.894684 451953981.905934 326933829.664189 228034771.983183 151747723.738922
239.500000 2502322993.887052 1872148068.820487 1395464675.172032 1035268857.598461 755239349.810735 547573889.586089 386652183.977528 263702433.586781 171587890.129814
240.500000 4217769128.851993 3121113084.251974 2292398757.903495 1668526011.008847 1189232990.892280 840344008.341102 576742587.891292 380040975.706289 240898462.190707
241.500000 2774668244.942148 2100237904.953772 1587349185.551172 1190368072.883711 878366226.255020 644272812.289039 460026972.335145 317417907.471900 208749002.971817
242.500000 4901949991.563254 3427508923.417493 2412809631.936142 1704516633.137886 1193414448.394659 835574635.233600 570277973.592800 373667986.222891 234367012.919842
243.500000 3747781804.194815 2755164115.479434 2031757744.127662 1495339960.688322 1087991290.003334 787075752.726837 555151764.946357 377230613.250977 243749462.645725
244.500000 6870625257.052323 4837952153.568528 3428478256.228529 2439874720.863898 1716846606.681857 1207345359.430674 826369985.099380 546090558.967957 345774197.581837
245.500000 6341937069.733778 4510816098.652415 3230281647.812191 2325200000.927949 1657129974.254888 1179557014.071820 818009930.484025 549314611.553994 351131680.466457
246.500000 2909296572.789017 2248962717.749190 1733094111.832015 1332536024.674941 1008000012.295888 760144341.340969 555069397.139781 392949853.162283 260523626.533112
247.500000 1817681747.209551 1440723257.513113 1136232202.191815 894140153.327194 689738355.508519 532797071.500567 397804436.826190 285335889.596199 191777225.486045
248.500000 215803347.205812 190727368.409288 164378637.253117 141050854.366339 115979979.802153 95525716.132010 74378792.527431 50692693.127002 33390986.544368
249.500000 1859146776.950563 1476370125.289083 1163937641.677853 916657316.970380 705790615.764740 543364492.885024 404093514.374463 288315423.735817 193346229.104988
250.500000 3835323256.407664 2985712942.628514 2313577772.739439 1785928241.591358 1354517071.461008 1025130081.892774 750446533.816954 531704986.878681 353048241.693858
251.500000 455291298.792051 408517864.120601 363716368.013827 320606556.352196 275844038.940926 237599182.692347 197964880.315406 154811924.156481 114578151.523465
252.500000 298003582.955946 274231348.929060 248213529.158392 222170487.329525 192691727.583048 167454795.697053 139522816.721930 106929353.308749 77377209.549374
253.500000 1501610955.753605 1346745842.415789 1199964991.019325 1056750662.377248 912672100.813115 786247626.452237 653945757.519831 534388651.529023 400408832.669169
254.500000 1632183554.008566 1436985809.042228 1252140113.102637 1081731522.643800 912478108.075186 769630912.425732 622667014.668468 489800093.712384 354778690.120696
255.500000 19096690033.955967 14625564234.582409 11126144348.975849 8375155885.285472 6161978243.835381 4473026997.804067 3136345329.067322 2088821014.111149 1333264461.915241
256.500000 18782491383.244232 14662283423.492569 11380450455.376444 8749449184.113867 6588186946.479656 4889545404.342052 3506860858.003981 2385840282.964359 1555259344.350252
257.500000 81275600662.939651 57679802551.574066 40118723961.247650 27309593641.463398 18018763891.952129 11556295098.583261 7170786638.282640 4160000259.161857 2375605382.409760
258.500000 265062273423.648651 189297053334.690063 131000581822.712555 87690560277.507675 56184561535.170097 34102385618.359409 19552866078.876480 9929202747.670708 4989557260.017299
259.500000 81830673906.014694 62069333498.858536 46288626918.826614 33772447979.117680 23829387953.368206 16314593046.045519 10607782869.910467 6304460951.864109 3643303544.863050
260.500000 142165755417.253845 104720102971.194824 75733745372.133331 53567951456.027901 36531656067.028709 24093634733.232307 15111732726.616302 8618737079.727268 4776573772.929770
261.500000 57492899159.515739 43805872148.732643 32941795890.017914 24363435058.891895 17499483099.009808 12276290112.036180 8253884163.115067 5145750760.414586 3101353413.933802
262.500000 120731471443.489960 90007471010.251556 66120948428.152977 47579514647.472748 33104209488.640984 22361498619.626450 14339530865.342752 8423111236.386591 4753693903.798473
263.500000 799004439976.882568 558013472772.078125 375046741446.404663 241546758694.671814 148156177728.426880 84812351506.574585 45402843202.415596 20899073404.589691 9670777444.443335
264.500000 488094448047.559326 332512070119.510803 218413256647.625366 138035716241.141083 83373858502.779449 47843045499.525055 26177322741.609173 12967346540.336597 6512735208.323452
265.500000 2276634626835.856934 1571470817110.479248 1033520100265.801758 642343862143.929932 376963464176.300049 201473185856.579773 98357576774.413239 39001652364.218796 15875264792.989889
266.500000 389414049273.492981 274815336651.420288 188729803565.109406 125712459224.638718 80499600671.034622 49236184993.319290 28775928706.298336 15201690501.890198 7970607575.191398
267.500000 750284910368.266602 524504203521.007507 354995665254.841553 231567394804.371246 144504004531.451965 85356435823.701050 47712829611.799110 23758093735.807804 11746623847.061159
268.500000 1540085419654.166992 1066505746388.575806 708842839806.937744 449743092718.009521 270748285262.746765 150963396223.745697 78264286321.213821 34458032581.093414 15332696842.526400
269.500000 479450244719.702332 335012248406.829224 226683096447.841400 148681725192.874329 93507772757.982635 56127713155.741844 32211484212.119709 16807265056.584219 8782316942.914358
270.500000 712417046428.717896 499457179741.369202 338375573810.477478 221061305467.280457 138243169835.063568 81789354500.044067 45875422599.384109 22986853853.609982 11545751027.441761
271.500000 123734100015.557602 87454799975.644104 60700106085.740341 41290261216.010811 27463817179.274998 17991635658.544247 11541843162.026064 7120999936.678592 4348458698.840450
272.500000 79403320534.394226 59198585632.141151 43445572847.240303 31353056749.986053 22150806794.956116 15395796927.050827 10430524768.112871 6803725179.655301 4309342526.382263
273.500000 63852878555.394524 48853937365.350403 37106551396.255608 27903844312.203587 20615444716.164074 15067948681.528225 10701630968.685421 7315724302.772762 4801127517.929317
274.500000 61061865622.619713 48393574536.715805 37960736117.084511 29458341470.509750 22387617609.819355 16754662335.226112 12135786157.308809 8393156316.566555 5575007697.635015
275.500000 170753372537.921356 125082962988.040436 90214114179.475693 64070984249.702011 44316738359.690254 30105274043.642002 19853633342.061302 12463835137.388557 7650502215.302919
276.500000 414082135434.297241 300854148922.404602 214408117400.832550 149620270490.066101 100893870951.703613 65993194606.989845 41443837189.739067 24137125372.868023 13783670755.796280
277.500000 203796046652.259552 154477902613.228821 115883364634.074249 85946989142.974792 62129511251.371048 44253009213.795578 30345744081.505772 19791332295.775040 12437902823.769732
278.500000 101373502528.635834 83439112283.024475 68022416743.518097 54794234558.628456 43146692110.803444 33429239953.327595 24971570466.158413 17752919218.770588 12060512931.743685
279.500000 29737951229.699242 25828966035.665058 22344459845.500431 19080860055.965855 15998071560.275051 13300079426.540228 10767520150.588713 8422270494.051993 6327809526.703067
280.500000 64320325084.173309 54047479625.959129 45089087000.725853 37070770853.448990 29916508764.179913 23784317667.045349 18339352473.546356 13474821222.955856 9580883302.046967
281.500000 462524884504.126221 350893200318.828491 261945318409.157593 191721012109.253662 135882520686.218018 93485126676.313950 61111152454.460686 36499648786.182312 20981462883.649616
282.500000 34895937118.160568 29874027695.721111 25454049182.915115 21579273276.314632 18044589271.583488 15107607517.546965 12162253813.474373 9817755195.974447 7175050282.039042
283.500000 16694199069.856230 15132044988.376949 13599318688.854691 12171026606.661612 10649449594.671036 9363608783.552710 7906709266.286166 6628222661.924375 4956395161.097116
284.500000 6079234613.495232 5648926265.249135 5184538474.152994 4684143497.411649 4153438455.173437 3645719558.663812 3042948485.633102 2392971122.570282 1699901201.874471
285.500000 2120989507.885475 1956223542.740007 1754526011.791861 1547727055.366544 1342413129.773792 1141592381.706055 923694801.526953 655476486.928376 449447009.207425
286.500000 13719134386.395872 12693732501.892626 11600288054.768473 10559855947.031807 9392025996.894911 8372005826.859179 7183831784.295549 6032099435.233558 4505725693.980730
287.500000 32893242257.588593 29152037807.662167 25550157834.542339 22434999609.111172 19281586540.575680 16642743339.324650 13812116719.743109 11485226476.893795 8624270562.153788
288.500000 60815934635.678192 50786343231.197975 42378965322.330048 35311313213.539337 29054375713.084705 23930498840.526783 19065714900.305119 15094655589.585752 10983118316.397253
289.500000 2192043262215.275635 1537478462307.778320 1047157900982.651978 690371172467.121460 436979240589.832458 265096876733.467987 153564009412.566132 80680301172.230148 42368648267.173866
290.500000 5517663901825.455078 3882623663100.270508 2635660791654.198242 1715949387208.788330 1063674425883.671143 617698047087.783569 336696942503.264587 159800973976.864990 76230073147.057999
291.500000 3809101115516.760254 2691164931066.413574 1840022751120.657959 1211392854532.361084 762021879660.144409 452838947749.429565 254397240676.768768 126327850730.033676 63246875488.522621
292.500000 3582814592929.187988 2577756925124.646484 1794322920449.090088 1204494381160.075684 774357034791.374023 470190123320.049683 269834681843.840729 136437924197.959152 69492131909.415146
293.500000 3077200985231.454590 2179985315582.378174 1494372679644.031006 987059261558.015503 624748833682.023926 374077255839.049927 213196664329.926880 109589368799.214478 57218901648.873039
294.500000 925736814993.149048 660206547339.562378 460657456630.963745 315142663615.064392 209962212315.993866 136924347006.754410 87045262546.368500 52855650099.765556 31862386229.747272
295.500000 2441174689053.604980 1717248414359.751709 1170316818423.211426 773102684865.918701 490774341076.117493 298079829387.526123 174414753691.023315 94445588632.268967 51784612038.557426
296.500000 1072783215586.863525 769751279835.562744 536583186972.365906 364015438236.063477 238684460037.494995 151351720625.077454 92934214290.950500 53847096081.930489 31330643129.680401
297.500000 2216802264844.158691 1591275417086.271973 1107384210964.549316 747106785776.369751 484773937547.136230 300086616215.390137 177856525521.183899 96695121243.353363 52996796784.740471
298.500000 798920910075.546021 579491283724.523682 410446498431.414368 284785399373.332520 192446805728.051453 126814407121.566772 81531517951.729675 50118114656.349075 30704836444.464237
299.500000 872217301783.133789 621902250672.266724 436163316752.069580 302161706049.105042 205540904963.905884 138279322677.838379 91436513072.610596 58393250472.009468 36870164115.589233
