#emulator
wavelength i10 i09 i08 i07 i06 i05 i04 i03 i02
247.500000 3003798642.932028 2329029721.685319 1822562129.795361 1418099772.471251 1084042118.340283 813894303.522931 580758210.305613 398605544.467210 226971906.492496
248.500000 318856350.972686 265168250.641601 223980782.299965 188417870.637005 149219342.054637 117569795.150694 85103031.415946 59547046.439635 30609043.347521
249.500000 2941919267.289671 2296773098.438998 1807160814.870801 1411368579.924236 1079999244.188472 811272511.012613 580308633.711232 399260081.100840 228420616.622459
250.500000 6183568818.824541 4747408015.698446 3675882503.147934 2819861280.840942 2127696960.840605 1578506586.890174 1117089508.011137 758542726.318917 434543375.802245
251.500000 634658500.668824 548735810.778782 479415986.867676 418186908.685630 350043503.630246 293508510.614858 230576300.681299 179047763.349790 110833175.567832
252.500000 401174284.876714 351902320.585206 312734491.427869 277628870.489694 235875082.142197 199349929.444427 156973721.377762 122047444.442525 73077945.941232
253.500000 2252809099.578422 1984953095.718657 1756508648.568482 1539190160.762442 1321643364.865574 1114872929.258783 897641902.943311 712393103.026773 467055176.903285
254.500000 2561440167.939389 2200555783.809298 1899058048.856656 1627394823.203630 1357793021.489659 1111875973.295834 867926557.753916 659178736.628357 407395918.547141
255.500000 26804193796.671368 20769868262.736576 15949069639.545563 12148076111.016897 9044347617.292381 6589017756.854700 4611677907.557349 3082247738.666346 1780499939.415612
256.500000 26481990115.875950 20889536852.661858 16301303824.026232 12687209078.524099 9616802992.185287 7154660672.280238 5121619419.963129 3498743529.017320 2083866918.820427
257.500000 103745477591.659576 75723431730.237915 54280632574.053947 37926390867.920685 25725028798.387653 16947454545.884363 10583051636.035500 6276107310.451258 3271569510.581118
258.500000 309047210477.279480 226394205461.123230 161670713882.502594 111670614544.205765 73731901729.438583 46763910825.501282 27464087431.437965 14731366032.288975 6974109583.936188
259.500000 101242340760.819977 78332152718.985352 59564961474.171806 44320384103.262802 31946883915.207001 22329035248.561211 14750421011.885044 9098059517.064543 4947705752.214738
260.500000 177675815536.262817 133992362955.198517 99338486235.809433 71817813744.984726 50162410241.202110 33975471876.145718 21631404751.653496 12815875815.057188 6643361162.271256
261.500000 74511082634.845520 57832247226.333176 44283701213.475410 33290225892.247883 24302021606.002872 17300093025.300171 11719446073.077679 7437731403.514365 4156301278.426883
262.500000 153924554120.209351 117186594056.063568 87858448114.757660 64297055689.059616 45595404400.658417 31424581795.958759 20400224873.087540 12286418719.567057 6509672031.453932
263.500000 923021587445.131104 662685373830.426758 461347738442.944336 308135309553.276733 195597034918.020142 117997062452.083603 64965623914.989601 31986139781.159657 13791701150.091772
264.500000 593879091935.542969 417677045281.822632 285014374851.899231 187099426215.912872 117514308319.239594 70555075766.141937 39378811819.733788 20173331348.898014 9255614819.844324
265.500000 2606984882368.574219 1846400246071.221924 1266396642124.872559 822882964930.200806 503777332615.181335 286400099313.316772 146252392854.195068 62940668861.353569 23602614961.239868
266.500000 473485635701.139587 343604712385.437195 243201664451.387421 166849443916.383881 110009294030.310455 69888941998.546478 41595885832.818405 22861832377.621265 11106471805.918247
267.500000 888192581242.710205 639452539454.449951 447501364488.395630 301129205816.973206 194069126115.355682 119616473784.594376 68398438190.264938 35524888544.293274 16384135661.725756
268.500000 1795183270663.289062 1280516660513.441895 884300456919.890625 582222487414.671143 363842790380.183472 214149556426.799622 114561411170.388611 53797228726.514122 22068054203.227661
269.500000 586533940880.919067 421452125872.051880 295441813233.361450 199826054401.102936 129988323505.494125 81078767211.422958 47379202074.341118 25506518977.816338 12250795937.226713
270.500000 845928680320.140259 609917155042.009888 427779983991.205383 288860378827.539673 186776621352.962738 115317714090.608124 66201828236.066322 34662620378.092102 16078679590.429089
271.500000 165919604784.754822 120481802690.431335 86010065404.225632 60142913387.859306 40984406857.692413 27238668815.626282 17367116947.824150 10633892118.223684 5751375203.004061
272.500000 107533738205.670151 81412358887.359909 61041065770.441612 44957775721.483063 32297880939.741261 22678598992.465973 15266270274.977758 9827652273.823906 5573977941.831889
273.500000 89328803043.127182 69170913876.763931 53160820621.220886 40494571680.926338 30196313828.924763 22087862439.102779 15533543203.212502 10496969228.962263 6187612662.746516
274.500000 86169419686.177139 68912952189.078125 54504441636.708176 42740723112.757004 32700013146.622074 24468988434.372013 17668855201.617069 12164709962.701469 7278504669.123434
275.500000 231392030359.271637 173581115177.566803 128156064030.550598 92839767765.293442 65547276322.506027 45138948189.679115 29759943051.948334 18662507198.112438 10318298054.608292
276.500000 522056624370.995483 389213195181.689270 284517308041.451843 202702323193.523102 140191532197.706940 94050971454.360382 59676812569.667526 35543361225.162109 18792266885.429779
277.500000 270643791562.679291 208972218730.066986 159564861097.287781 120034397126.497833 88262862057.483978 63415864703.340378 43707951750.310196 28667782765.665199 16596041105.905005
278.500000 136649588109.335327 113185692944.060196 93131938540.339828 75839767048.020996 60305040719.208923 46736700195.538559 35119309256.068092 25003023657.149380 15776675220.692108
279.500000 38740756102.161011 33788415339.791756 29383867300.029865 25204067715.898071 21294618602.935493 17662633816.092861 14089640692.703186 11064073308.055958 7564251438.695389
280.500000 83711071214.105225 70790627786.431519 59514562451.392410 49442282298.252571 40209166126.282181 32042111002.830799 24606697426.432365 18215950355.904133 11927455494.659941
281.500000 578853235289.931641 446791211141.458435 339568094698.674011 252322134150.607941 181918839148.667145 127184444405.021423 84329215789.570007 51660722438.711876 28052903347.831612
282.500000 64860607877.974037 53213799132.715576 44140951450.945168 36633543064.998489 29973248838.528736 24101727862.917526 18703521311.293209 14001266835.421621 8803650538.092657
283.500000 29220702222.515732 25338881786.818005 22158669563.400421 19264006932.554291 16496396040.327122 13824356604.153522 11094370542.875431 8574369573.993325 5529561158.440825
284.500000 8942720745.913898 7897920610.000216 7009831453.248614 6227457752.678479 5342081598.863359 4516239264.387548 3597622446.365196 2788111143.397320 1686460518.379712
285.500000 2765908821.679068 2390194339.969958 2106295427.364055 1819444978.871068 1539786296.113371 1270501449.774101 980730540.041064 731766935.343448 420818357.377789
286.500000 22319981310.468044 19729325743.881733 17460337327.950447 15530212095.021326 13488150146.277487 11448079386.713264 9317504662.678787 7334915503.058446 4738943678.259112
287.500000 59178283657.015190 50031585717.160995 42959204907.154724 36535457039.230591 30843005224.140732 25500040475.295776 20208895033.589794 15494299661.182442 9937320003.889612
288.500000 106301987569.394211 86186567676.925598 70304507825.434250 57695345964.387733 46501779112.577721 37128882904.127663 28574856453.067673 21226826335.302689 13448971756.248772
289.500000 2622799467618.496094 1895988372864.715576 1332371817384.521973 902990723995.327148 590153770299.028564 370636997659.989624 217561121950.903290 118187458247.185425 57632100122.607079
290.500000 6333730070748.414062 4586122383063.837891 3216400616924.834473 2161943536193.878418 1384026030704.687500 840925767259.239746 468278350906.831116 234298855178.397705 104604460385.976868
291.500000 4471014899438.672852 3249290405300.951660 2292244097579.577148 1553896621970.575439 1009452872928.277344 624557265406.402344 357548845156.689392 185589173417.599945 86309785547.881119
292.500000 4146659613319.069824 3059632072851.529297 2195213980102.014893 1516557723369.310303 1003480506032.578003 634001588793.757446 371250286863.486328 196639735747.252960 93664646274.755371
293.500000 3698394697040.209473 2698631991708.042480 1912098605410.667480 1303900261413.253906 853790465178.996094 532567265994.357605 309551529710.490723 164510389262.886719 78689737619.667557
294.500000 1216526840784.900146 892582758037.494507 642136735730.838867 449869692060.487610 307238023749.883728 203770851311.137299 129662500201.673126 78366223255.440781 42518856082.980881
295.500000 3040679650115.942871 2204331875528.479980 1554776881410.885742 1058544273533.643921 694703246595.444214 437135509682.047791 258721154522.126221 142508393270.078125 70767751852.917389
296.500000 1371692270585.485107 1007715156786.272217 726047504031.712524 506319660031.560181 341117450546.375793 221544783170.816803 136424485618.798676 78705386429.322815 40761974437.155350
297.500000 2763283991333.648926 2033593337918.009277 1459661079491.857178 1012662286766.849854 677028477108.036621 433437621957.392883 260526907802.423309 144487919948.672485 71832820395.261322
298.500000 1061101518802.012329 786419152750.181519 572772158780.239868 407382252843.844360 281233337108.085815 188670626986.996338 120891826141.460449 73666468851.918396 40330237452.907379
299.500000 1221244148339.395752 893412992844.709961 641868564673.649902 453100729960.371704 313344982538.558655 211929485497.428558 138818818907.708679 87072479574.823685 48779552552.016518
