#emulator
wavelength i10 i09 i08 i07 i06 i05 i04 i03 i02
207.500000 279987.338030 234937.140637 195538.934280 157645.741408 126324.883779 91501.666330 63588.489138 38651.563079 19327.147740
208.500000 3045142.610347 2741651.883454 2474577.211574 2184067.541857 1912159.510788 1624154.055408 1335539.853124 1051110.792745 714730.293828
209.500000 12527756.223301 10429760.166129 8676354.891636 7150716.777446 5790467.670559 4645572.461432 3559611.865307 2681636.804925 1788644.987497
210.500000 38517000.194486 28269311.060721 21002549.274887 15716293.224167 11674410.933421 8581573.129682 6107682.977745 4263331.143422 2673561.215913
211.500000 350683003.521631 200368748.971591 116255708.000844 69937877.507379 43102975.651359 27237897.785530 17079539.015924 10548477.526313 6062176.820309
212.500000 92065941.403387 62104408.969799 42496240.982037 29494122.391128 20455865.325371 14102834.885921 9468508.680126 6163466.666660 3658642.486629
213.500000 360080915.782354 213407487.748091 128261012.472801 79469649.416409 50143445.815070 32157027.474221 20402996.522884 12697214.087468 7379831.341179
214.500000 631764014.606035 357708423.572767 205182096.697808 122152301.188038 74263537.691407 46244516.479271 28484844.702914 17197217.727611 9727140.549075
215.500000 329254889.721563 199928506.711283 123674289.955553 78823344.966433 51007645.980523 33310214.160748 21500205.368809 13559896.274864 7951667.429032
216.500000 190058343.766651 126057157.583072 85226093.390705 58998945.562966 41051450.553944 28616718.898545 19472501.508270 12973840.380134 7927797.377857
217.500000 152147760.938069 105375371.962262 73916515.353661 52790336.443627 37697962.334195 27017403.509858 18845071.958344 12940919.975407 8102492.605929
218.500000 1042112906.561832 601017363.847098 349858105.300630 210631517.947622 128356005.935447 79750899.131759 48686862.252752 28874723.517072 16129918.653156
219.500000 555331829.798772 349454679.373234 224364928.245661 147935915.218783 98730442.589475 66328732.309983 43745473.315864 28245104.262315 16913905.222473
220.500000 719374213.592977 438884382.317402 271595216.722600 173107693.208123 112528397.245292 74330049.878565 48583550.161548 31336047.036626 18796564.847525
221.500000 383098770.690575 258514707.314497 176321236.778136 122007473.710625 84204724.539779 57927246.138567 38990936.317672 25534147.858521 15405973.403977
222.500000 2682258259.734896 1563046166.676934 904570571.440169 531416046.973514 312513230.703943 187124054.694065 110225628.512163 63226586.808579 34548736.380004
223.500000 3279821102.934301 1891100859.084480 1087074852.887590 638979887.496118 377931888.490693 228021846.844148 135256507.383600 77709596.575659 42571457.568341
224.500000 2527930967.007341 1537888610.691046 938561368.933353 583572326.582601 362753755.934356 227216808.039622 139176331.687912 82336256.831102 46303399.752332
225.500000 882331793.216091 599530505.027994 409760645.171297 282806051.711966 194304487.168999 132816064.573048 88853121.506519 57981501.101745 35435673.093602
226.500000 452171633.164647 332588861.983585 244838083.097367 180933606.602648 132414312.889316 96009990.254040 67474247.996287 46563391.840479 29492130.912202
227.500000 277356923.577265 213642485.021752 165431764.548377 127968989.125092 97866602.260320 74100203.654914 54311467.759804 39182976.558448 25707043.330076
228.500000 1520939769.468282 972472584.575495 630822302.598726 418208757.971086 279637474.602353 187831134.578176 124104085.206875 79880133.979778 48260591.828368
229.500000 557233720.834188 410648349.026456 304194679.728801 226099213.444259 166646991.124231 121678626.865017 86334634.761033 60037835.512240 38345120.713076
230.500000 2435057751.025858 1550069292.380760 997088868.118383 653156044.629405 429922056.025805 284224664.963347 184574234.709872 116666813.237744 69582180.746783
231.500000 1090767528.848624 768726874.449959 544234401.323685 387431110.571818 274031783.023467 192465601.891683 132211601.495545 88099023.386358 54533534.416594
232.500000 1539878545.932391 1080806935.052040 760127328.254896 537230669.311389 375636847.902050 260326210.027554 176109248.979669 115386040.010975 70524886.476256
233.500000 3353664282.954670 2347724788.764350 1626041080.324557 1120136925.830378 756442967.320294 504392477.092286 325969951.887754 202545035.720174 119245361.821669
234.500000 1871661587.900859 1372390525.096567 996763984.581538 718408029.325807 508095803.075274 353979947.062956 240184227.427948 157697106.835237 97943726.101664
235.500000 4420754699.275369 2957079799.066714 1973529766.956159 1325522738.756216 880398897.953493 583044769.054716 376414145.661379 234991295.577713 139257976.814313
236.500000 2043543391.418716 1490634984.905954 1079178480.733526 778051572.199546 551664410.919673 386018044.020075 262981961.694190 174000606.821975 108099324.329670
237.500000 2143217837.689052 1538137513.373480 1102708585.317353 793104658.282537 565761079.192340 400277192.653273 276509671.127570 186552252.112097 117587322.458987
238.500000 1866071313.469669 1433470644.462232 1090602321.055300 821697390.676811 607188597.626044 440592471.917095 311995934.903275 214825565.347216 139420842.319173
239.500000 2641612595.634164 1960927896.819089 1442748594.177246 1056892896.425920 760832527.669481 539981844.167454 373317732.321086 250989353.557813 159034050.682626
240.500000 4485547825.101295 3301894570.693074 2396892507.364819 1724662144.088598 1213305330.386332 839384337.766972 563935836.115338 365954903.145551 224893550.126834
241.500000 2913056639.180096 2187574885.408081 1632508075.849094 1209450219.167216 881518956.303896 632818941.131229 442962829.325662 301607556.427651 193419717.858012
242.500000 5262265057.669670 3651682425.597855 2534280104.919494 1765626729.175478 1219224906.623763 835170849.657998 558652301.008543 361071448.277850 219923701.806159
243.500000 3964405899.181082 2891077764.783714 2104987828.659410 1529626577.184818 1099437075.588663 778835127.621934 539130914.258045 361551352.670702 227883806.590520
244.500000 7387018616.651283 5166048968.128753 3612139365.110168 2536538100.344378 1761631346.291539 1213143759.505634 814985161.405449 530709869.644081 326957532.015317
245.500000 6791104280.159691 4793133876.872581 3386629057.800890 2405367256.935481 1692180140.237608 1179773954.394341 803203195.943234 531380272.280520 331339380.466664
246.500000 3017287844.611949 2309317569.904478 1759774501.312930 1336395304.349897 1000602538.702940 739422601.608682 530791508.466583 371856721.492209 241718306.627112
247.500000 1852330046.313449 1450713464.236185 1132064485.240270 879897045.347280 672732273.285551 509135654.949288 373709482.433528 266718019.143808 175574809.196906
248.500000 195651563.314632 169996090.882981 146182927.618253 124018035.179342 102609576.214927 82508888.014994 63086403.538835 43919925.987231 27411253.831726
249.500000 1893235497.304883 1486345356.667128 1160242680.522370 902135160.776416 688761277.029350 519241807.148076 379815634.266203 270024328.441718 177106318.248990
250.500000 3968490998.777362 3059674003.399652 2346354437.464082 1789844456.215669 1344156339.016992 997423225.879357 718228630.356151 504638353.531027 328750908.005353
251.500000 425280386.616601 376013202.121138 333315187.362110 291430652.087360 251161234.493685 211973107.087555 174226756.470202 137229234.527196 98993989.160009
252.500000 269350170.664917 244356449.354222 220681087.175475 196051843.995548 170971449.735064 145479742.443587 119687113.384521 93118797.964548 64955232.283762
253.500000 1457341018.492541 1291376109.487928 1143902020.709012 1000732515.096144 862118269.372992 731230684.289015 602911711.009556 490363736.946924 365146909.719293
254.500000 1588503115.721448 1381042931.265067 1196197616.951196 1025163385.105195 862010449.700271 715062261.608314 572372460.991276 449242680.666933 321117039.017747
255.500000 20494391390.473686 15640206419.269062 11792310550.121004 8791394653.279333 6407693758.112322 4572701538.798213 3157973463.409029 2071710976.571284 1288698453.901236
256.500000 20044079197.540348 15588906183.336164 11995868404.195713 9140038424.347387 6821658628.094095 4985152370.628009 3524704100.667774 2364736793.063908 1503789041.031704
257.500000 89761222828.375015 63720852963.381531 43964854018.422073 29729710508.523594 19420456848.371105 12259163451.843884 7482197565.903531 4271710167.457991 2356043225.133317
258.500000 291824169974.142822 208949074776.340881 143810364064.686157 96168240835.448395 61231203720.786240 36841191330.391594 20918249212.503757 10569374409.030046 5103139154.789231
259.500000 88182067720.108322 66900612831.398224 49610058208.762474 36050087758.444229 25271720703.965420 17119111509.513432 11004801993.937553 6511400706.835475 3628710913.417421
260.500000 154881287658.691681 114140364189.381332 82078170576.019714 57836987233.433640 39165334508.847572 25564987515.128880 15854984951.678856 8986049698.440632 4798233334.464728
261.500000 61753400460.775772 46976300767.807129 35086426084.260422 25788779446.048725 18376945161.159534 12727730511.358601 8441059544.190935 5216343453.049579 3038769433.299701
262.500000 130798735742.379349 97504525455.373337 71210269445.691772 51009562232.128838 35254882362.340195 23562092707.173172 14941994895.083851 8736391986.439970 4753640059.784865
263.500000 885398056904.329834 620728207424.953125 415267697951.182190 267682889119.148895 163349389930.210022 92888111476.068451 49302552803.662506 22665442949.230137 10035852606.630125
264.500000 546612847773.067139 373692430008.311829 243974975457.993713 153871123385.811249 92225394611.071365 52276819891.845161 28186249015.992142 13762149577.549376 6628940367.071419
265.500000 2542440730200.584473 1764460860367.366943 1156444300661.419678 721267028090.844116 422267970172.761169 224965167596.257050 109029686382.593826 43291530363.461868 16824780723.214619
266.500000 431370579920.385437 305182493114.469788 208376849963.210297 138399367256.532257 87980939392.878281 53222434534.687561 30739909496.010956 16085298027.911280 8120290087.862931
267.500000 832716764735.584839 583985934747.360718 393210367070.924683 256223512096.677917 158879894129.661194 92983763713.190506 51456002385.078842 25475127280.704781 12106983145.235800
268.500000 1714738653380.512207 1192848447078.513428 789656266613.937500 501789722509.882812 300766637626.810486 166720246739.740967 85715090024.605789 37669562923.459930 16037368068.499622
269.500000 533104789032.036255 373431480372.949097 251152865440.372101 164227648039.041046 102488668550.261688 60776170472.803993 34392987719.354584 17716456753.625134 8900617174.098164
270.500000 791439195769.112549 556680878613.510376 375125867527.910645 244716773309.833649 152040228636.683014 89066245153.246658 49367562645.997849 24515553943.632870 11827660914.103144
271.500000 136424476494.801788 96269924794.821960 66170893671.680511 44603123826.696045 29307518552.496105 18819327669.546085 11826785109.689510 7155925353.999409 4229908418.809221
272.500000 85512107213.343658 63529806814.777092 46226176682.906723 33085110126.474998 23139057952.442383 15802829268.507107 10522742405.639065 6754627249.218270 4163778072.256675
273.500000 68171462457.633530 51898036978.942642 39062415103.545967 29103602905.408440 21301122671.487125 15310987074.389935 10715970151.807730 7226228455.144885 4632501683.146490
274.500000 64598946732.862617 50985939906.166878 39705232127.294037 30564231596.326530 23032890246.094818 16984353087.237886 12124706296.033003 8280050294.825906 5360354038.986362
275.500000 186312745993.382904 136250689388.226852 97480133680.695633 68693621740.846161 47037093151.964531 31436710604.388687 20395127272.081921 12591426038.605074 7497452316.302273
276.500000 453408134548.109192 329639065567.086121 233442627581.014862 162157366830.818604 108485195968.439758 70100532811.717621 43489445589.141083 25085318415.334080 13837748383.545527
277.500000 220149500767.325134 166543559191.544617 124043614474.453918 91350005086.778534 65497207849.555618 46017780076.200554 31169984011.521606 20077532100.693604 12285406061.938873
278.500000 106359319438.415939 87295712225.107727 70771573310.481247 56657235310.720078 44335674589.521362 33961967658.500370 25107069952.291119 17651994075.398170 11750251456.610941
279.500000 30066594015.414433 25934292257.467449 22245414106.954411 18850702974.420738 15685636282.662632 12840910776.038084 10258529581.468534 7979402948.974599 5885465171.642541
280.500000 66497962225.831123 55628230233.695503 46076930567.118805 37631461919.558212 30153901564.120224 23660985201.113892 18011533479.950047 13136459070.901245 9134010824.382463
281.500000 497872867562.839661 377793950193.508606 280651494794.514832 204647408499.181000 144290485578.958038 98363656200.757660 63740753794.696274 38016283775.966682 21136958310.661171
282.500000 35054431961.093292 29759003234.099586 25219881822.581360 21192606166.747692 17643158355.940464 14574636056.776463 11639434208.691528 9292735225.604656 6762621532.206901
283.500000 16014771618.968424 14359821879.706738 12899537335.228561 11480262099.549280 10065457745.687822 8776325393.454502 7379435319.126264 6170093088.287482 4621982870.334348
284.500000 5633292648.801829 5164147918.120426 4744259698.864441 4276500770.895022 3810671541.781024 3302955430.029815 2735593964.297428 2155370933.905630 1505232230.467164
285.500000 1867358841.562198 1697803332.288941 1524689536.580784 1337482127.388757 1173248672.946682 976080282.114585 781001124.050058 566357640.381356 373531936.637294
286.500000 13020099670.032843 11900469340.541086 10902942092.145634 9886209331.738272 8835280671.093712 7811809996.494136 6679476376.164341 5597437009.820295 4178612134.691466
287.500000 32370985791.145569 28422398445.101433 24857249354.955917 21643250850.462574 18571725096.264366 15857523589.280851 13080685373.263620 10818992815.425716 8117297031.318981
288.500000 62240075473.870506 51512442035.295631 42647323219.307014 35170422987.942947 28756737061.285854 23336285691.805779 18408464070.860210 14392195717.336782 10377499271.088982
289.500000 2422688765695.715820 1703855174561.455322 1154179051174.855713 759575358077.705200 477444594375.715149 286727842940.071838 164311872743.775177 86030744446.872086 43417835547.283783
290.500000 6096436067162.950195 4307853184864.263672 2912701208236.421387 1898686538385.543457 1171613649938.496826 676194944373.592163 366005995531.531189 174256186774.127502 79767808860.482910
291.500000 4205172680303.011719 2981046384645.558105 2028930917068.539307 1335576147757.170166 835577161864.153076 492592758195.559082 274323775669.837341 136063117960.629898 65460475871.479355
292.500000 3941224679269.328613 2844711230930.888184 1971340716832.535889 1323214895687.309570 846399170372.927734 510136512749.523926 290316285997.955750 146696678316.278046 71926507217.359360
293.500000 3414387247455.892578 2426827960943.186523 1656085690350.447998 1092564048049.337280 687305963169.484497 407617759807.758240 229566198532.310211 116672069252.954575 58695319658.550858
294.500000 1022177987471.778320 728901309212.265015 504709455096.398743 342866863178.741455 226071020114.284180 145072697094.503418 90686281365.657471 54141162896.779663 31635473493.284386
295.500000 2719026986579.125977 1918081247070.523438 1300442341554.579834 856373709522.238770 539468491936.750916 323657035539.375732 186665706498.506378 99418923966.473190 52648776494.962990
296.500000 1181217958977.166016 847972491128.568359 587422448849.159668 396539827143.526428 257765465587.205078 161093770547.690887 97274619361.855591 55321101106.060844 31170972008.543674
297.500000 2448283450399.944336 1761052574878.369629 1219412529582.575684 820542000573.750122 528827555496.832764 323777531616.043396 189451003174.310242 101466319587.584015 53752213840.054192
298.500000 876717848341.276245 635432943247.382202 446862185855.756836 307923019226.017273 206028274541.944336 133589263963.987442 84449157090.762405 50985228494.474121 30333231535.638142
299.500000 963842175312.327759 686028832576.587280 476811891903.262878 327168818162.787598 219916538198.317596 145282513755.253815 94409466062.510300 59193512063.642555 36384655131.269600
