#emulator
wavelength i10 i09 i08 i07 i06 i05 i04 i03 i02
209.500000 10886519.781158 8886465.310271 7328634.785645 6036260.550907 4887867.232886 3912514.415736 3013161.201652 2266953.145157 1497061.118474
210.500000 33111007.648220 23847869.187870 17634301.414895 13179223.004174 9797303.340290 7177924.640906 5126387.943009 3551905.033627 2211979.264456
211.500000 292311531.547999 165209585.242953 96107510.148741 57780710.022862 35816532.928500 22581232.204760 14198298.822462 8626722.403119 4945788.241011
212.500000 78528508.086131 52291565.517333 35742867.479495 24773250.461659 17230061.252587 11842097.907327 7996461.347720 5125402.123761 3048961.875618
213.500000 301804308.476315 177121238.349387 106724810.424980 66093651.519088 41919877.415586 26824271.280728 17082281.666433 10444886.577033 6059296.670873
214.500000 527669094.345551 295924551.573313 170278064.119859 101345379.565301 61988937.723718 38514229.481825 23783830.999670 14080860.685676 7965748.779072
215.500000 278757717.574885 167641904.190412 103815217.711056 66082481.605906 42928175.993627 27942522.529697 18070626.142532 11196248.481223 6560700.739866
216.500000 161971372.368285 106122132.191105 71691582.466363 49566721.643009 34569116.179930 24016662.083014 16390694.884984 10782017.832710 6565447.548384
217.500000 130399045.116562 89162843.911498 62426884.379079 44502902.771208 31832802.989938 22741135.818150 15907938.662868 10801535.834650 6717141.839620
218.500000 879515573.881246 503162494.054107 293647141.007323 176556099.483453 108119926.712311 66934410.540965 40912597.225114 23691832.267854 13285850.004276
219.500000 470550535.480927 292739598.811543 188072595.006223 123910100.376440 82961462.721683 55536502.131112 36691473.221805 23346924.478442 13936771.080294
220.500000 604978823.510080 365338877.542570 226515485.453075 144352000.010810 94291854.094909 62157396.529109 40765960.829990 25953095.318097 15514264.570607
221.500000 327599368.924351 218721250.324676 149076824.483531 103005669.824503 71240655.599965 48838821.243848 32992215.526082 21306429.810667 12845202.319555
222.500000 2280036244.055338 1318102683.294973 763790030.637829 447307458.077431 264126173.676120 157581669.413668 92933410.102179 51856264.840803 28545279.829704
223.500000 2794573315.042260 1600582009.614491 922073871.014745 540404822.931119 320917312.051378 192781776.659290 114273935.778876 63769632.969433 35211291.263647
224.500000 2167172180.134834 1309680179.991340 800268933.409545 496079337.496386 309044821.950029 192512933.906418 117750196.581508 67736748.744510 38265124.321482
225.500000 760396098.864324 511828177.922438 349584104.813428 240616460.652442 165479251.798037 112599699.879403 75377693.814686 48297881.127815 29401708.685082
226.500000 391236420.623352 284079729.714325 208574342.185283 153880443.214797 112730521.712651 81457258.845832 57372154.536205 39182476.545275 24597867.584230
227.500000 241474740.475282 183776080.088549 141836143.858887 109614300.590247 83888534.387833 63361338.284343 46590014.313882 33361826.995704 21703499.220675
228.500000 1300335391.564560 824185929.338645 535192195.065580 354509880.517458 237852235.822601 159266481.781782 105413865.224433 66756697.469909 40268088.300926
229.500000 484021755.691995 352575383.538166 260562133.285345 193331124.243859 142606539.671943 103789065.648907 73859337.805038 50744494.186086 32254289.658259
230.500000 2086091350.892510 1317306286.365514 848262050.307107 554933169.024238 366405626.728323 241389348.112934 156917372.834541 97338563.328353 58024760.124353
231.500000 944372665.377050 659250412.317421 466141995.958726 331138959.259197 234462626.039239 164092924.088076 113096881.558260 74206301.694441 45983947.861373
232.500000 1337897911.437973 930303900.939066 653358178.402589 460415817.393911 322128803.533937 222190210.853936 150472366.512742 96859466.144876 59162557.085496
233.500000 2939858700.906597 2041672213.242955 1411331630.204886 967658268.010867 652921416.556451 432449711.987988 278967317.234729 168985781.178254 99539551.834051
234.500000 1648767299.972119 1199035725.467346 869039624.659517 623667279.838281 440516719.962928 305212324.255428 207045195.822673 132904996.952403 82274898.028001
235.500000 3839488488.772533 2549453587.977613 1701066808.470934 1139117835.571394 757324517.876825 499014579.860881 322031563.088191 196434762.097690 116519221.169717
236.500000 1790917562.438179 1295452656.382926 936140586.306168 672680887.915791 476902540.491225 332172563.232470 226453444.102647 147039382.061948 91094634.209226
237.500000 1868234336.110405 1329366438.021185 951942086.129841 683122659.476185 487645740.838987 343752971.413071 237735954.839449 157980378.271516 99128974.169257
238.500000 1652101797.984800 1258412973.919603 955197690.961427 716536590.977403 528349103.683231 381332056.983667 270127864.445812 182254761.683305 117418327.558222
239.500000 2325460516.310467 1712519841.375660 1257935229.804908 918314568.765681 660549059.734605 466456193.254917 322531410.809874 212669725.618279 134060855.019665
240.500000 3968148731.539351 2897919534.309855 2098942602.357342 1503179313.480759 1055639353.215208 725613476.691770 486672903.201393 308287086.740506 188931629.686342
241.500000 2575900704.626356 1918887809.561667 1429585652.767250 1055022998.959734 767987394.371850 548563736.514905 384077073.943643 256351788.302903 163533208.935488
242.500000 4597371475.180646 3168291057.836238 2199042857.029712 1528954282.386104 1057187811.806651 721472582.340631 483085270.229838 305893856.412962 186636044.732297
243.500000 3478434536.291474 2516869204.844992 1830649517.611962 1327310449.064470 954509599.890885 673639363.402706 466909694.410759 307642894.067141 193758422.310935
244.500000 6460256082.019694 4486020405.395316 3135144046.625055 2196055412.404526 1526196716.704249 1046125136.422641 702614236.162616 448447134.507142 276171122.481972
245.500000 5933183592.998649 4157453068.800951 2936292760.449931 2081088618.053581 1465492843.490102 1017276167.775986 692806359.001349 450363512.188684 280326643.723997
246.500000 2653866477.982378 2012153253.062743 1530776302.338291 1160307961.956701 868985075.411729 640272522.602913 460848396.046492 318754950.497706 206615074.101877
247.500000 1633647048.810106 1268208595.611622 988237681.618627 767803833.983771 588164564.703805 444459111.097931 328185147.713710 231209523.125951 152433607.268878
248.500000 179459012.619898 156159230.743149 134613748.481922 115352195.049664 96526572.561222 78259235.341892 61423247.436858 42188574.850914 27380557.140944
249.500000 1682459054.894080 1310910735.085763 1022368539.565789 794740806.317600 608136701.991533 458084540.441840 337059104.767142 235871027.702026 155235995.204838
250.500000 3503941116.963683 2677830763.525120 2050243688.056442 1561254749.736362 1173255717.423176 868349969.422083 627107517.379461 434558755.247383 282878554.135840
251.500000 385492762.538173 341995889.004579 303108741.639223 266977728.321046 231579713.607756 196689398.250837 164018571.035056 127331865.036327 92274791.830697
252.500000 249428287.381241 227531195.134588 205710503.917482 184456084.682436 162129922.111822 138816534.171006 116282587.750670 88716238.893234 62737505.735785
253.500000 1317237181.197731 1161341340.810634 1025036522.616388 895612147.378213 770943919.448258 652452111.105126 539260778.868604 434342577.501301 318565931.941396
254.500000 1428915264.193257 1233525771.698735 1065144572.957218 912402018.323145 767541783.766402 635708242.535236 511483356.930978 397370140.417565 282056391.461177
255.500000 18261147965.604710 13843255128.227938 10421559300.160374 7742283604.323406 5639314975.074237 4006903232.926156 2765764194.041156 1783993246.063065 1108369183.555724
256.500000 17886956924.511250 13825201155.384251 10629225321.337753 8071982042.953966 6022735316.895408 4380552269.720527 3094028331.666430 2039437011.439618 1293526665.915499
257.500000 79754844673.164062 56295399296.814781 38771900068.261223 26075607834.651402 17009695887.025913 10681765934.678961 6506268462.896008 3631667859.013695 2018898948.927904
258.500000 264315699737.860321 188466846949.673889 129485918257.540115 85958924051.933960 54603350479.689140 32580006200.133457 18382700544.766823 8974052435.546412 4393385491.638742
259.500000 80096247566.655487 60486178350.297569 44766873924.516678 32351023110.969864 22623952435.767967 15212084997.762970 9727980416.085056 5571500201.905323 3130531855.211687
260.500000 139681222008.988708 102472061282.750626 73550915090.423828 51533826219.157730 34840723028.431015 22569974321.857086 13918139856.929483 7645976575.637277 4123240037.636172
261.500000 55728871014.322433 42184906864.646942 31451616016.865524 23010313205.739910 16373362190.780146 11263595409.015375 7444151655.126422 4478188402.757065 2624259018.796772
262.500000 118035448224.093582 87593173122.729782 63865782943.012871 45532560738.737312 31417475505.121567 20852893986.946251 13166169081.336510 7465909767.844017 4105239801.883624
263.500000 800385826935.527832 558766901216.676025 373183645754.858459 238719553823.652405 145342692301.148193 81884823336.892700 43199311490.791328 19140509450.366974 8635587376.645128
264.500000 485990004194.692566 330450407842.862732 215301602000.319244 134810163366.198273 80618780362.014404 45370781697.630936 24391161652.099602 11597514375.412455 5683592530.710918
265.500000 2289465086053.854980 1581790765071.688477 1034904740062.455811 640009172499.835571 372987313460.696411 196527755471.230682 94665365580.592087 36134157826.575890 14374129556.242413
266.500000 386681604153.768860 272250077417.691071 185552959085.551300 122467062527.179886 77735620818.436157 46724872468.524178 26882080505.288803 13684846353.248188 7006644282.717232
267.500000 748778220056.937500 522900205685.093079 351442223039.265991 227496129699.994019 140784216931.537903 81821631336.089981 45073599593.863335 21627295605.171413 10462156822.310518
268.500000 1542588707777.743408 1068260010891.907715 705935288361.837769 445198065644.494690 266116270833.358307 146173857682.286072 74744408754.368591 31717856027.360184 13789624057.983179
269.500000 476021210377.687622 331769647926.877258 222694524201.225128 144681699965.322784 90097551160.469055 53079792665.953232 29942408847.126648 15029864009.473410 7664004358.530642
270.500000 710407140059.966309 497395840454.632446 334536450693.076965 216778322283.771179 134361020972.639557 78157990164.566391 43156983945.520561 20815902078.571564 10216636544.437710
271.500000 120060706081.827820 84180062447.374298 57778734825.649292 38775594361.754623 25492956394.603645 16323665328.671474 10289764858.583887 6138913665.293917 3660496288.213435
272.500000 76281020156.336853 56308327628.896400 40872116308.923164 29113541467.012295 20349707933.209373 13833992599.840099 9215876501.902906 5836258866.025892 3610777355.606323
273.500000 60817617645.439018 46015661066.132095 34585374559.124992 25680684526.632923 18796101856.617546 13457797235.950968 9421126450.357887 6268344027.529002 4015764366.202251
274.500000 57765291939.318176 45294880949.628944 35213759449.548004 27011381013.001350 20355782670.121075 14932737489.436779 10659935206.637438 7167525728.515863 4636770689.332378
275.500000 165168645849.339996 120034155601.187408 85746901669.698776 60152428251.165611 41192728646.174644 27408146954.893257 17780268572.007690 10804594020.431131 6464389617.053608
276.500000 406827888483.403320 294293630661.506287 208055639388.752869 143732092792.555237 96079800862.197449 61711958082.509842 38162298362.053741 21465655337.070953 11971444208.471844
277.500000 197374130076.714172 148508762411.025299 110452842332.587784 80994700666.983551 58039786736.007736 40560698851.449448 27411444924.910725 17332882445.531868 10633766548.215796
278.500000 96701485802.487747 78884951072.197113 63792721709.813896 50838200274.623085 39719556963.839249 30215056014.462852 22248161499.660309 15384880390.031212 10196299995.587757
279.500000 27559605547.495636 23654271743.156406 20251742036.246315 17098161095.154070 14197812011.489809 11560918806.686190 9235542707.607637 7046947922.494699 5146796586.233672
280.500000 60800688993.944626 50602169747.747887 41836119889.358009 34030894916.111691 27221895320.081299 21230962350.885735 16131773957.473251 11526620427.557510 7974120109.953133
281.500000 453101968296.229187 342439111505.818604 253959950801.662537 184374551339.215637 129816357080.687897 87963601882.881332 56802722863.173798 32946533079.077690 18566944498.351715
282.500000 31168020167.645668 26140187350.360958 22071558792.273464 18553994234.642185 15459245854.389214 12736435545.158596 10201496190.687185 8162241632.129373 5855532299.329432
283.500000 14353929969.857012 12739951655.618401 11367462832.348284 10129897900.717348 8888569101.526213 7736214571.637437 6539038299.811299 5496886518.391142 4090641786.002035
284.500000 5149003130.608891 4728939456.872372 4325895599.620111 3933139765.709265 3525679062.265153 3068821618.755833 2584355903.663896 2045750181.935009 1450960211.146736
285.500000 1837214216.542780 1685405515.168892 1517048991.179014 1347178835.746651 1194585322.414267 1001945678.814570 825313482.373720 591144830.131373 407636843.143723
286.500000 11675644351.138889 10613155722.256977 9654229937.465155 8789968286.362326 7871766309.472689 6959743758.909871 6001441709.554047 5059291426.856950 3773007088.778473
287.500000 28973506573.152771 25127173187.257191 21872034514.923790 19044583063.592770 16346892669.080349 13926689755.447872 11528939198.269680 9545005308.553204 7080820857.365104
288.500000 55067531112.693848 45187605971.029510 37371140331.488083 30863746833.139690 25290673505.983761 20494502874.433945 16228204762.972185 12691570067.228090 9053433433.669922
289.500000 2181237999264.057861 1527826672022.581787 1033889403563.573486 676440927444.058228 425239556550.799377 253982283306.896240 145311733184.320343 74006833354.616837 38165727560.085175
290.500000 5532909638645.827148 3895266867714.588379 2630918205766.331055 1703408447739.192627 1050196307960.830444 601915766959.979004 324736606003.968262 149652866660.391388 70228783698.306229
291.500000 3802233452180.572266 2684804690490.272461 1825270710313.006348 1193874858947.299805 746454625040.637695 437220326502.706482 242821617633.257172 116868236269.195541 57453583589.646347
292.500000 3579680148348.350586 2574283699246.251465 1781999153681.570557 1188855571799.989014 759622830279.437500 454936033050.770325 258116619916.199341 126636237441.565826 63339677800.099197
293.500000 3061570738706.108887 2165551188067.093506 1475235613479.980225 967009529031.946899 607447178187.482666 357986127497.557068 201248295505.124054 100021301459.639023 51209534862.189407
294.500000 904274055650.654419 641130467686.292480 443519822790.111816 300093101889.462952 198086904332.284821 126747993093.316544 79408630654.472809 46771931729.051476 27616645084.241314
295.500000 2417383759203.273926 1696043754154.594482 1147864818366.531738 751427094604.509644 473055256910.190857 282414128652.130310 162933746030.206512 85350854791.907959 45919890784.629234
296.500000 1051974239874.149536 751144642617.013672 519299725500.906189 348821588351.759033 226610736287.331573 140953265319.514374 85254593093.364914 47893473298.123779 27330038430.537682
297.500000 2190324865760.988770 1567622216986.632080 1083709772234.645630 725038885177.982544 466786375578.790955 284143110513.028381 166060500764.800018 87392490993.508728 46931621883.880981
298.500000 778181951738.750732 560772518230.231445 393825514278.347717 270272716426.934540 180992837393.111694 116987614854.994522 74169853818.404358 44322952808.542427 26613848344.971020
299.500000 845034606967.728516 597774672310.231201 415487109495.688477 284447853466.811584 191742034006.747498 126569472761.934052 82613250044.067001 51405358310.649773 31808659002.481812
