#emulator
wavelength i10 i09 i08 i07 i06 i05 i04 i03 i02
180.500000 8189.862094 7040.573541 5665.114556 4352.719631 3163.633378 2410.671131 1583.759423 854.459611 310.268256
181.500000 10875.564722 9288.532220 7558.331267 5841.242540 4274.322381 3288.276889 2196.950000 1201.817040 438.147339
182.500000 10281.608784 8870.174886 7193.615663 5573.391776 4095.326402 3144.443365 2099.913954 1153.196959 421.841733
183.500000 14465.244464 12479.845236 10212.149705 8068.568457 5942.355920 4628.089107 3147.386452 1814.223051 674.701039
184.500000 10476.582074 9061.110047 7411.443737 5812.813801 4246.319412 3286.753255 2201.474003 1235.274088 468.377055
185.500000 15302.332296 13233.300771 10831.136364 8539.573034 6304.211386 4887.894562 3332.643944 1893.827668 710.063720
186.500000 15432.473986 13506.302428 10925.047327 8473.452994 6225.124676 4844.190068 3237.693985 1780.639902 638.602600
187.500000 11546.973676 10079.157283 8079.748176 6254.004195 4417.679425 3418.486612 2178.661166 1142.643304 401.900451
188.500000 21603.681487 18824.799396 15274.631052 12031.899630 8894.356807 6937.124052 4672.996753 2620.996429 954.705945
189.500000 42468.584527 36714.300337 30368.591507 24193.150420 18227.355173 14231.594203 9877.298233 5785.542720 2221.983907
190.500000 41508.327259 35588.180597 29283.692705 23128.805420 17455.628423 13418.226388 9126.707922 5213.994161 2017.735647
191.500000 47779.294562 40946.282672 33441.841239 26297.507260 19971.607258 15036.507722 10058.936168 5541.894622 2149.035228
192.500000 29921.539817 25368.895722 19934.772699 15296.460833 11494.343442 7992.372847 5084.972348 2485.433336 966.388232
193.500000 491.864904 396.696467 322.138564 240.185526 176.035787 127.748906 95.775559 50.501907 31.539769
194.500000 41484.989376 35158.483985 27777.552284 21310.116888 16173.349974 11306.928792 7237.866623 3577.241816 1402.065664
195.500000 98882.085798 84644.577801 69437.537286 54956.207081 42109.543444 32071.202127 21695.959898 12186.789495 4773.724478
196.500000 133695.080007 115273.371665 94975.573153 75547.433364 58213.163551 44823.343645 30790.942123 17953.796658 7080.842381
197.500000 183208.243105 158350.197770 131288.424558 105632.601996 81072.637561 63762.512722 44614.266771 26823.160504 10644.735957
198.500000 192287.871103 166485.457659 138541.558590 110627.520357 85149.904305 66670.454449 46384.865552 27835.174308 11065.718260
199.500000 201944.421261 174520.263928 145641.191659 116162.735252 89140.897039 70066.980460 49009.659175 29634.141004 11905.716133
200.500000 235679.707762 204009.015042 169485.178779 136156.436716 104830.919459 82265.524534 57417.293610 34721.918651 14010.468305
201.500000 305743.889261 264478.686913 220613.120364 177303.650753 136785.937240 107216.185749 74774.821419 45035.148143 18229.125233
202.500000 213598.197686 184818.009299 151695.944484 121824.238123 93358.886118 72337.914969 49850.910226 29431.530618 12216.059126
203.500000 363623.545661 315560.568083 263596.806016 212616.460284 165179.762975 129759.708451 91054.469991 55819.807288 22842.084453
204.500000 479533.884599 416407.300221 348769.663290 281970.287738 219556.731931 173260.564539 122202.742753 75056.883466 30809.148467
205.500000 564272.436105 488857.819268 409257.939843 332289.157978 258184.891819 204776.805491 144562.880745 89155.871063 36671.416417
206.500000 621463.891683 538550.781063 452795.818380 367635.626789 285707.403398 226567.629265 159771.870351 98784.645611 40836.246049
207.500000 306886.864470 264023.865142 215368.887604 173449.064144 137231.101517 100859.393663 70934.540895 42144.572364 19553.324812
208.500000 2912501.899789 2676748.649006 2358498.508671 2078757.551500 1783547.842314 1516759.805918 1234232.099433 964367.521372 622220.803697
209.500000 11248480.424498 9536187.892851 7858256.919894 6501180.488212 5208395.036245 4209133.367536 3212944.508163 2387114.112890 1523411.725588
210.500000 32721624.930624 24585189.378136 18353200.262615 13858490.005843 10271863.054464 7623762.596698 5436278.566154 3743698.645283 2270120.961519
211.500000 273678248.137159 160691694.863917 95653819.292812 58722595.482582 36702003.876176 23581066.083387 14930224.669088 9117943.682585 5139312.139922
212.500000 76354919.967208 52723577.771403 36548945.444933 25678724.701593 17872256.309221 12473334.097856 8428539.538849 5394160.196208 3119591.935005
213.500000 284841935.049838 173244450.196706 106579693.969144 67303424.746862 42975355.968827 28022360.397431 17951000.231346 11023588.577167 6264658.225410
214.500000 492449889.627082 286405605.177826 168599096.879724 102442868.265091 63185746.075941 39985757.346872 24875474.923164 14841184.427004 8270546.656444
215.500000 263998267.923409 164592544.559063 103954138.689976 67379426.095013 44019722.312048 29143280.646390 18944112.637099 11785093.860344 6774043.980977
216.500000 156437891.942251 106459165.913472 73047977.852419 51279246.986885 35827851.941765 25277532.765319 17289970.049253 11359605.051892 6760740.866833
217.500000 127129675.574001 90119507.014351 63953081.176702 46256636.329991 33108598.385274 24012587.432183 16818734.276977 11388615.569011 6916221.269313
218.500000 823191148.105503 486834134.389101 290263928.602023 177895170.595592 109832072.681899 69238912.506820 42656654.591867 24944394.325842 13788543.423069
219.500000 448031827.010602 289345928.378263 189377347.251044 126902403.739689 85379301.776112 58071840.216582 38562092.034345 24593839.317441 14432078.725373
220.500000 573429025.201652 358741984.822572 226845736.133485 147293664.757662 96829651.515951 64941837.776446 42815148.835882 27333347.995361 16054196.795783
221.500000 317904564.407492 219160073.886023 151470412.192282 106129078.844615 73560150.331660 51226087.340229 34702866.446226 22400626.298285 13185277.432734
222.500000 2137338964.623760 1268354117.996907 749369813.176092 447033415.804384 266532690.586568 162157598.194582 96480403.322542 54510510.838517 29592806.061533
223.500000 2612567374.123740 1537150635.171532 903836718.651760 539565418.798379 323593675.420043 198001874.176800 118416546.030970 66967128.474258 36538993.648734
224.500000 2047177862.540941 1270248366.867086 790506745.401879 498230077.181499 312804926.107363 198405179.071911 122415737.549666 71282210.221173 39751511.267708
225.500000 735202335.571941 508554405.755759 352138951.050212 245835276.494471 169651268.759141 117291367.424596 78910403.585907 50753894.489194 30369573.291422
226.500000 384691840.506716 287703674.200745 213185294.529502 159135975.881082 116609916.900142 85456032.047332 60341445.645301 41204486.733296 25382792.505019
227.500000 240990363.582837 188871483.915879 146746001.188997 114453735.100342 87330793.710857 66720737.420452 48975585.086884 34897016.699719 22169697.992469
228.500000 1240476363.512414 811375193.296274 535868465.593452 360652845.409933 243155121.761976 165322419.396695 109989362.096196 69964886.343405 41577482.862847
229.500000 477264859.922094 357704603.466305 266834288.966635 200192006.456167 147644242.949991 108868080.521187 77539647.224936 53147416.547890 33056987.252972
230.500000 1987434156.172417 1291840469.049116 845825158.877638 562158181.692973 373242712.236035 249808078.883909 163399105.027518 102012192.472861 60005686.241188
231.500000 923234461.276073 661658075.340597 473298161.772825 340316764.342085 241431523.778629 171376533.005324 118382575.512844 77606601.577543 46998184.970333
232.500000 1301987899.531378 927982284.796559 659369116.055724 470508453.266540 330165687.829625 231094229.148394 157191080.022331 101466719.924260 60870949.893680
233.500000 2849946663.361022 2014715177.836501 1408435512.358800 977577605.625703 662643603.667794 446276836.486778 290046006.788082 177497512.256155 103008918.623118
234.500000 1617213963.319984 1196435247.883392 875370085.393781 635389838.552466 449850106.300708 316783289.944771 215957858.476433 139361232.365975 84592121.442249
235.500000 3689786853.647522 2504421524.833675 1693917796.192713 1149966817.472890 768576826.836996 514724273.506395 334493054.119336 205863092.379902 120482095.728260
236.500000 1755367863.325810 1294202302.594684 943978093.825659 686034096.942257 487425280.486795 344706773.836697 236022232.908694 153917835.014375 93593584.410726
237.500000 1825724609.428234 1329343353.363404 961966921.792655 698642432.486086 499846298.158068 357498907.743365 248191394.707218 165395358.604993 101951146.921623
238.500000 1637818646.650056 1268046750.942951 970131108.178742 735343859.320492 542490106.489677 397823960.665652 282676038.619864 191174280.849706 120468062.291970
239.500000 2284759046.083614 1713106577.892992 1269806365.317520 937187568.033292 675372782.454347 484354915.316576 336342330.414607 222736113.028355 137788385.438974
240.500000 3883030673.101893 2879083082.501797 2104546084.522502 1523949814.780680 1073816768.398927 750179351.244830 506438460.046323 323462647.164630 195053727.304244
241.500000 2537201616.627724 1923545035.108274 1445378964.512915 1077949447.456810 786001973.927099 569972770.895643 400501763.620226 268195768.322652 167920191.552312
242.500000 4452708486.876647 3135013617.247518 2201784377.776917 1549188160.545224 1075276916.121340 744377239.013984 500975595.917298 319113660.927230 191723435.288467
243.500000 3405762293.065679 2514925194.039150 1846301067.677179 1352811154.198437 974885154.408175 697195769.823633 484912545.553078 320464382.988314 198505959.718120
244.500000 6256739744.416457 4437026701.021456 3136819230.114516 2223933877.835974 1551712197.439659 1079001482.927054 728814109.014751 468208967.257411 284793443.388377
245.500000 5759528547.754105 4125694901.109402 2946317088.122166 2112957360.335781 1492890304.780922 1050879897.100722 719276097.514063 469820484.773656 288620894.447699
246.500000 2628432673.683509 2036288596.972665 1559998735.696903 1193476088.861676 894106616.350220 666869099.920517 480521419.034223 331855352.347762 210956788.433486
247.500000 1631080354.097051 1294092701.088264 1013826378.771289 793559479.377242 606767177.109912 463260830.971014 341294869.701599 239346906.715229 153880950.408522
248.500000 186639447.505667 164692192.136104 140910641.307462 119968240.698306 99014162.612853 80052187.594491 61658262.943014 42052615.806520 25785968.041074
249.500000 1677019916.559741 1332308139.641783 1044148392.309571 817503372.627813 624615142.090346 475002774.617782 348682632.273206 243495908.477841 156331864.451170
