#emulator
wavelength i10 i09 i08 i07 i06 i05 i04 i03 i02
209.500000 26755865.030322 21487161.494846 17414577.030908 14061253.730190 11078255.525990 8471682.710857 6180620.879695 4307134.674681 2457390.250487
210.500000 73810888.916546 53073340.102489 39190726.009549 29204489.898231 21420486.264337 15421478.860428 10655992.843574 6994272.022519 3836399.316234
211.500000 510226506.404007 305438557.426398 188371433.404039 117530638.091227 74568643.686835 47220932.703531 29425373.489032 17601842.502785 9145778.794766
212.500000 151428406.054974 104008416.371806 72900287.232320 51362303.910039 35907664.579359 24717468.307600 16275829.799829 10197631.100163 5321496.516605
213.500000 521953355.208927 323905523.164791 205747079.085465 131814758.290765 85414943.165746 55066163.817807 34704902.542613 21140859.191371 11016567.044795
214.500000 888110830.057843 527680963.628482 322264457.673627 199223640.119358 124886779.948654 78249699.562391 48142075.861304 28469148.646593 14665514.491745
215.500000 477082959.199357 301248262.140533 195696853.159520 128701322.773193 85342441.976327 55985174.349693 35893572.462250 22014790.815701 11670446.438989
216.500000 305738232.809678 206991609.090960 144476614.623772 101522644.002004 71390876.844078 49424662.337446 33095866.363083 21143169.146013 11427672.629038
217.500000 250251651.636224 176161027.024708 126971976.534853 91949198.547729 66248951.953098 46990748.365361 32154416.484613 21052839.353302 11676588.626003
218.500000 1403849140.792250 848316669.325592 523823814.559477 327463091.490394 206597614.574656 129630024.031587 79789165.348221 46850183.124523 24121348.539318
219.500000 851757651.025486 549924953.845103 366128554.898475 246473337.760970 167367190.512679 112238684.298918 73414288.527584 45797653.421079 24785077.391654
220.500000 1070622726.178461 678308969.900610 441611634.006292 289949353.150819 192334779.983648 126911593.978012 82192302.811896 51121682.058509 27637363.339525
221.500000 598368552.997916 411801048.659772 288912197.462586 202895117.825716 142049037.765105 97692133.707033 64982996.652483 41157347.662032 22132661.624868
222.500000 3421048968.242360 2091976192.635217 1285895508.705241 786106980.538589 484354410.443938 295449587.482241 176526867.518092 101188844.648773 51606196.454049
223.500000 4058230669.024325 2455640330.161914 1503099726.569075 923682151.259706 571272312.785863 350775817.159040 211502222.365701 121947795.830849 63244384.069686
224.500000 3240674156.181837 2054292711.740847 1320687777.631612 850458623.339053 550098054.118961 351080064.729988 218188626.926473 129534857.309431 68481933.374293
225.500000 1278517461.565643 889875872.139366 628791216.227086 443100667.781335 311400720.741072 215198016.789624 143787629.751816 92051913.869464 51050181.585195
226.500000 756996983.726401 554426530.632105 411793703.217835 306906160.544179 225157802.832277 162249598.823179 112667300.275081 74910451.514860 42071127.316090
227.500000 471488444.408822 362422277.517017 281190537.925191 218134914.402684 166378103.407127 124367232.217156 89366792.271835 61517627.379086 35823332.967245
228.500000 2174182943.921604 1433766397.620631 965999034.486081 656680338.667135 449391545.628723 302940475.899635 199919885.903275 125916881.111012 69282860.468513
229.500000 895602174.128836 663109877.048942 498893402.273104 373201035.901536 276796469.980390 201305496.348979 140906352.018320 94300078.868202 53903225.971907
230.500000 3384026141.352998 2223390791.249407 1488415262.585239 1001724385.422138 676993615.638201 451708367.501463 294161944.376600 183085605.647424 100303524.236286
231.500000 1616973325.924064 1163456023.801875 846394702.496282 611632043.235277 440063522.010980 310654418.524401 210867182.122767 136789958.208627 76304370.620334
232.500000 2225529645.460619 1592682086.482630 1152254730.750513 828712582.057123 591751699.265125 413496673.804272 278949690.738558 179143718.893945 100398926.556584
233.500000 4418732571.382442 3164838541.430188 2266257922.912169 1601804029.704000 1118481976.367482 762097472.650933 499908725.226965 312929959.103947 173200115.490279
234.500000 2532780120.649055 1899034249.595398 1421800216.971280 1047225164.981868 762197448.937119 542797789.425342 369654891.312814 243145262.710144 139084410.852620
235.500000 5872600404.757406 4039190656.235107 2795108307.690523 1925382451.809317 1320881905.351901 889603643.137117 580286396.615651 362086136.861800 200703053.015945
236.500000 2862619117.073039 2131300343.146736 1587429470.042027 1165435752.304932 845744711.854069 600867663.392269 409661695.052293 268691065.636128 152598275.201110
237.500000 3097689383.801345 2264860296.432409 1669174865.772182 1221898997.519991 889131060.071395 633142368.404675 435754746.413570 287703739.290391 165559392.909818
238.500000 2579358012.233299 2020479905.897803 1578232763.479099 1211997137.812254 915802956.658208 679814942.864393 479647680.301045 328947706.024031 195130772.517820
239.500000 3649890211.659281 2761176236.272990 2092638269.841299 1561171662.375432 1150791327.748989 831764039.499629 576070983.699028 384592728.025143 222896675.380663
240.500000 5901237396.408040 4435036263.548403 3320790971.059751 2444971650.896588 1773131081.812835 1256013785.463804 852867466.556035 556437061.013643 319482410.937478
241.500000 3996878844.768625 3058195482.750919 2338963638.955355 1767429221.703033 1317406036.740473 964145988.393762 674707017.657663 456493964.788504 269017801.483929
242.500000 7136628024.006753 5065939359.306798 3625948900.166455 2578263879.912511 1821819561.965200 1266682644.577954 850411994.495765 545373995.568545 309165617.965590
243.500000 5576905723.580223 4134007816.489191 3077005920.687169 2273725103.446604 1661607326.258309 1190544703.326659 823125426.063595 543163234.476465 315953126.911949
244.500000 9998837801.460726 7139551744.129817 5141020171.038384 3678493664.242599 2620869674.635160 1829370422.839041 1236721952.670579 798087885.547701 460341993.817628
245.500000 9423825386.189512 6771251890.630052 4907579273.507057 3544105970.705588 2550639218.145856 1797057295.449483 1227269101.651840 798908296.584884 464115213.916680
246.500000 4553172515.502180 3495334262.147322 2702990342.151079 2066169973.696032 1561775516.376782 1157546305.868802 823448319.531713 560370854.987139 331813154.469315
247.500000 2873310611.376307 2253514703.176911 1773615872.724958 1383110240.280679 1062466549.591915 800526151.440058 576480739.114991 398088796.210642 235329287.167930
248.500000 320972211.525674 276057260.782530 234643884.315273 197746700.161521 157200087.928747 124039275.711800 91091867.711129 64441162.330637 34517469.433266
249.500000 2826550340.883229 2231571033.592759 1764689335.591889 1381083089.011360 1061307940.589124 799674425.422456 576516358.218194 398848996.121650 236226259.447427
250.500000 5896595344.080783 4564845629.830650 3552254811.813977 2730128625.614635 2069137512.375427 1539647507.296133 1098012947.070744 749337510.020185 444749055.643493
251.500000 644031401.078486 573169485.958291 502784355.500217 439467021.374150 369700850.293935 310134166.518864 244211094.416006 190232125.124656 121183088.298512
252.500000 415606564.569399 376404840.535121 335291366.194347 297449170.099372 253134341.990160 214053651.839123 168787237.641147 131707995.115359 81077228.255418
253.500000 2220593028.792003 1983186105.989084 1761433441.703106 1544361760.125911 1326549805.578641 1120973771.789361 902375540.220085 717442952.146267 480983082.430745
254.500000 2505546490.646103 2181957521.225191 1890967251.546050 1622225837.886876 1355993508.166833 1112401503.530260 871766326.444435 664754371.724096 423288366.038494
255.500000 25773301220.988640 20000092314.449162 15389121460.557238 11723918537.901045 8751314333.383024 6379572172.470627 4484907459.826816 3011547948.375489 1778892781.709436
256.500000 25527239654.859760 20163935111.206615 15762385033.935104 12270889560.750673 9324013451.696466 6940640901.290708 4984876981.777153 3418197196.849940 2073342673.093100
257.500000 100069902653.402649 72903234977.239029 52242510103.315186 36430236053.564812 24746902852.276783 16288237386.767939 10220662756.617533 6093995182.047547 3250087317.074656
258.500000 300047529430.710449 219497993926.776855 156578886584.802490 107939151381.035355 71305694803.857559 45109288306.010582 26555944990.007545 14305734421.919199 6887132275.618916
259.500000 98437880040.651611 76122828114.873886 57874955886.309898 43037513536.902184 31058414332.305321 21699164511.458374 14352228984.917747 8878748399.218100 4882579741.122804
260.500000 172466200360.888123 129895687735.606583 96249072392.568405 69473500821.069901 48580537874.023270 32863930884.530682 20972559260.452248 12468663789.421457 6568799230.976139
261.500000 72361408591.281921 56164851352.372490 43015170431.283455 32322478466.076038 23639693807.683834 16832930662.614479 11431779817.783394 7285237591.761217 4131297145.854400
262.500000 149319711780.049988 113555807864.774719 85110245061.450668 62222655904.405037 44195171480.472130 30445974099.451405 19826856413.062576 11996516089.630096 6456856864.435141
263.500000 896129845963.997681 642091603470.131104 446242065095.725647 297239371432.979187 188625342197.498779 113376290917.821106 62621771795.116104 30995496592.087769 13638882302.147795
264.500000 573498212675.502075 402078782195.025452 273929190857.833832 179185571013.448547 112536921446.504440 67358479773.302467 37799921741.382561 19519046768.709103 9199246272.716074
265.500000 2532846080167.182617 1789887738170.318115 1224416123384.049316 792497601436.242188 484249260711.588379 273675299973.629120 140135391632.542053 60724755975.155731 23398473692.427464
266.500000 457895642056.236694 331450480035.855713 234375791075.537415 160409375822.169373 105851629535.940735 67093810218.980774 40097569104.502167 22175500050.515053 11010796704.191166
267.500000 860754234010.236084 618039674463.534912 431912122612.195557 289817731299.110352 186813382409.758240 114811902860.106369 65917590760.388016 34444391207.799530 16230025152.767979
268.500000 1742881875125.691895 1240066100910.323486 854444825130.125854 560656549404.745483 350041100100.717834 205150627521.003479 110175863007.518494 52081383240.255310 21912725986.674717
269.500000 567083225129.099487 406361246534.294006 284545909081.640930 191920926205.050537 124922284374.095825 77755607627.689270 45664826961.804047 24767537974.918880 12201827699.394520
270.500000 819891508213.427368 589676404812.468140 413031524291.832947 278139691070.416382 179863351112.070557 110747970683.124115 63841649768.877312 33645741079.095936 15970569044.669880
271.500000 159812524491.791870 115900000234.610229 82746953333.292328 57754004528.891006 39446355721.950394 26226099690.013481 16863521508.899935 10410364611.188747 5803433914.725301
272.500000 103810262955.660431 78714993983.500381 59090938180.898872 43493365352.107597 31320732179.572369 22000934576.780739 14907764090.319567 9656916129.632381 5640851327.175652
273.500000 86090024575.142288 66776229807.058640 51428804279.365417 39174802223.464081 29302666487.315540 21452840145.913555 15178696234.250126 10309701997.886271 6245901808.780997
274.500000 83495361610.552277 66873571489.534866 52961737667.077484 41533040522.423187 31852339750.097462 23853914357.486263 17297441368.266380 11951431906.180536 7323756958.523465
275.500000 223285983102.917938 167281899497.395203 123501429936.650970 89335698214.728729 63201407302.779137 43508212945.112328 28867070647.369747 18214683492.253925 10351333002.191317
276.500000 505218335650.137817 375957244181.057373 274708827737.116913 195367449493.946503 135302361303.289673 90652671690.033707 57778385407.215309 34583780800.068642 18681451838.963604
277.500000 261490605617.681488 201774759426.866211 154176353618.356873 115881014828.187027 85380935341.099442 61322274745.262665 42440496460.233704 27944830789.659790 16526865536.273428
278.500000 132771322405.128830 110126376515.580582 90729269066.004303 73865755272.395081 58804003857.893204 45544962074.802139 34257532324.746380 24413099790.885231 15669149370.297918
279.500000 38289943308.169975 33570209930.757706 29221943480.071507 25118730070.113743 21265357570.635635 17689088785.244137 14076605630.234402 11046160618.962963 7602701325.641990
280.500000 82108493185.843811 69632368793.526810 58613198899.154640 48730145559.829170 39698815838.559372 31682844654.595566 24313252519.004238 18008451032.564384 11910712092.127935
281.500000 561964156416.157837 433499377752.378662 329516282612.545044 244670276706.564514 176684220093.345459 123461967086.643600 82159734673.758789 50568281401.287209 27917916642.127296
282.500000 61312254990.671570 50701456261.598541 42342129033.825684 35199551378.992424 28980402863.889370 23391406597.673531 18337216482.312107 13824486467.055014 9050285720.067024
283.500000 28050452625.999004 24682416873.336983 21739367538.655216 18924981025.742199 16286801236.874752 13707382913.965502 11139062419.856838 8682019543.732088 5830795689.532660
284.500000 8976804162.991924 8128260671.656861 7278343078.465408 6481058336.840914 5575191367.759275 4727710387.313435 3813500455.207410 2979339082.957715 1874782151.174985
285.500000 2868934628.448371 2559420327.435951 2272623624.677696 1967624011.052964 1669566145.017558 1379313725.767735 1074470158.541155 809712244.292740 477922931.376678
286.500000 21730447386.811874 19553381324.871502 17448079946.482418 15551786238.430050 13564845750.444057 11556082049.749701 9532273193.825117 7566984780.364758 5094075669.172459
287.500000 56305603832.013710 48171296183.212868 41628421716.565628 35444353102.571358 30101676391.695538 24986531493.955467 20023838429.103771 15467527714.545574 10326086795.008507
288.500000 101179835500.393295 82506544274.438309 67677057820.426285 55659225436.500153 45151480483.821159 36170344817.640137 28117414782.670830 21032543410.527706 13822871924.508615
289.500000 2542591564415.694336 1833903977361.640625 1287003431443.889648 870208559772.028931 569048632889.101685 356705717286.231384 210604314378.419495 115199070170.408997 57372979881.474701
290.500000 6157051945899.429688 4448901634626.399414 3114639171401.532715 2087676348329.268555 1336238074595.283936 809227978374.469727 452694929843.216919 227932567632.291473 103873815050.549835
291.500000 4341575288131.464355 3148095503923.467285 2217487790934.855957 1499219002084.513428 974025861822.574341 600983569037.401489 345795045634.666626 180648517092.363922 85872815203.450089
292.500000 4033681980548.450195 2970557893433.331055 2128505641884.871094 1467145192381.649658 970819458643.306152 611772984230.692627 359749195308.659607 191674071119.503693 93147751840.149841
293.500000 3589924725282.009277 2612376157919.460449 1847764728455.834473 1256091288424.158936 822211297091.462402 511325134514.205017 298820181301.770569 160051598574.975739 78569536823.725342
294.500000 1175415497007.090332 860337866135.783813 618419338454.533203 432173866015.841248 295609006868.914429 195966336740.530548 125742663828.822128 76617733970.650284 42806200728.936676
295.500000 2942301174635.189941 2126144580811.915527 1497030671320.407959 1015803497264.029907 666747525823.576538 418479309359.567993 249435218724.448700 138650268974.940552 70868349134.877502
296.500000 1328008131795.901611 974466988629.208740 701395190324.062500 487804793013.303650 329067344525.302063 213546646026.912994 132642194681.045822 77306514491.904053 41364772734.549324
297.500000 2677377467565.614746 1965991052902.000244 1409380162942.276123 975007107265.953613 652147739137.900391 416604417030.479858 252071557995.573547 140971522272.799042 72149543589.851837
298.500000 1024264662905.989380 758077991686.899170 551968184811.498291 391716505482.366760 270928619906.075287 181663893746.851196 117460685449.733917 72221880125.995743 40805091661.409889
299.500000 1171666643174.714355 854547387125.761841 614059247393.379883 432514914213.830444 299944307244.767883 202975079320.563232 134408504296.585358 85080814158.991928 49291911230.068359
