#emulator
wavelength i10 i09 i08 i07 i06 i05 i04 i03 i02
290.500000 5687079020581.856445 4011493832900.672363 2717546580191.988281 1765573858146.261230 1091076556534.802734 629798086817.781372 341429160560.342529 160071270094.865479 75049303811.492737
291.500000 3918138088076.372070 2773381858111.022949 1891542076783.541504 1241774524930.509033 778331566272.432007 459236044483.823975 256292833986.335754 125474782054.603638 61672445289.178741
292.500000 3683626943714.580078 2655049533804.934570 1843631313963.983887 1234253952337.603516 790656794070.867065 476851984652.822327 271870618490.955719 135608583882.529907 67853344944.825203
293.500000 3167468527763.735840 2247134745331.093262 1536260185299.391846 1011017891902.941040 637044459905.872559 378344620915.657959 213771512513.945648 107911816030.569641 55292000220.185349
294.500000 944257503136.473022 672841224884.215454 467375340136.997070 317651381860.764771 210274144348.445221 135551017744.206451 85224586400.646103 50805373572.784424 30014510420.405415
295.500000 2510953789325.176758 1768206632380.114258 1201334531054.072510 789803998248.030151 498744777113.040161 300037581232.722656 173846909510.301941 92312177062.463577 49680833275.128136
296.500000 1095585513925.786743 785657543055.769775 545482741942.496277 367908450044.491028 239782478438.353027 150334235282.367737 91266935058.748062 51847478205.966599 29568266141.426212
297.500000 2272842811150.065918 1632425505450.844482 1132587491923.445312 760755174780.925659 491230767349.559998 301324319080.516907 176940267736.367126 94397967057.121902 50746256706.562126
298.500000 812961593395.364502 588868058480.868652 415273563985.992554 286221345299.576355 192192912272.467529 125139695648.568039 79574228097.479324 48039157688.765907 28849660969.201694
299.500000 887170029223.229858 631392373268.735962 440627188726.569824 302934262503.853333 204652345253.302612 135982571202.700989 88952440645.647125 55835263196.490685 34579457314.902092
