#emulator
wavelength i10 i09 i08 i07 i06 i05 i04 i03 i02
215.500000 445776977.391857 275965412.681416 178898089.644668 117766542.881012 78262889.148754 51444236.485799 32720008.516095 20103571.274358 10474823.304918
216.500000 289177539.364004 191087254.092377 132810777.249628 93249267.459055 65638322.076517 45482712.384737 30172845.211447 19313266.347439 10247383.761531
217.500000 238000343.049902 163268327.797374 117107016.115913 84669383.991860 61050186.046943 43329273.769546 29376954.837390 19302769.687064 10502063.219029
218.500000 1297460343.503048 772494212.718240 476671137.280386 298696140.288632 189039251.697255 118900899.270574 72672151.658827 42690859.502563 21707733.609346
219.500000 799506633.567847 505006142.824238 335127946.338881 225672075.641091 153545094.715935 103121319.982588 66874942.138865 41786424.040622 22255457.444986
220.500000 995129943.366809 619119694.972674 402531819.836674 264686067.584795 176064765.333452 116383768.910002 74715379.312334 46550882.408282 24732865.924274
221.500000 563369285.113641 379589480.902447 265509760.806124 186389459.825792 130677299.067488 89958557.627784 59376314.887557 37687179.667095 19901134.076312
222.500000 3147808047.882822 1903885538.375583 1170161194.374213 717247599.084244 443270931.974219 271075906.204298 160950550.924263 92238174.274440 46523279.519044
223.500000 3735325178.357042 2237990964.510347 1370372242.039523 844802245.754139 524187329.031392 322937916.193664 193597894.997528 111645483.615721 57265663.434819
224.500000 2997940699.834443 1879317883.314617 1207983290.055066 779625861.605319 505770408.380956 323609275.023916 200127040.623614 119089835.285537 62226963.521885
225.500000 1198116398.314034 820373952.042175 578489912.012487 407688956.737019 287062926.564252 198682426.196702 131965341.185036 84772464.831748 46201859.107540
226.500000 718464313.322798 514700632.526008 380364758.709547 282789015.927893 207538849.670814 149558293.364740 102920128.233544 68692550.538933 37863208.409688
227.500000 452900198.547011 339229894.923816 261577892.721479 202313399.679092 154278373.978437 115414893.239235 82134117.746575 56754748.017154 32331523.291421
228.500000 2031633862.096099 1318404621.319773 886720136.320443 603319479.057641 413711030.004016 279452999.188676 183001142.443688 115446759.614962 62489812.338837
229.500000 852090903.514205 617301662.918825 462479010.516171 345310303.958076 256161346.178798 186444908.249765 129419505.825056 86862947.254094 48709468.342427
230.500000 3152189769.849206 2041873745.555531 1365120649.341426 919951539.824987 623087616.164457 416641154.082783 269483760.996242 168000063.848697 90710288.704595
231.500000 1522430066.520473 1077011076.216786 781932284.220688 564867940.559914 406878244.803562 287517579.302666 193852269.895451 125973243.206293 69058903.710519
232.500000 2092507048.908653 1474220534.202051 1064098933.260757 765050545.547007 546936019.667264 382685388.716206 256506466.638017 165094852.797545 91080191.782318
233.500000 4128524743.970484 2925376567.520011 2092274909.033500 1479201265.053211 1034914063.141835 706104424.726071 461449999.729904 290022717.510606 158359990.883601
234.500000 2377602965.833692 1761818428.933843 1318038704.391118 970865536.285614 707919753.306191 504518932.402221 342689081.234917 226725746.395116 127496179.280756
235.500000 5470646022.030367 3721602276.170188 2573285893.868279 1774631163.746260 1220132442.773975 823514096.783438 534751876.097250 334570713.647957 182987932.761136
236.500000 2685645007.925236 1974662346.001619 1468839669.436327 1078033968.499117 783516970.158652 557114299.145014 378092184.907459 249006566.322723 139056507.853894
237.500000 2909623544.838670 2098229654.899870 1543832483.615604 1129750715.311016 823190493.847617 586823584.574610 401391020.170012 266093079.150860 150510827.015044
238.500000 2430322686.149998 1881182145.652995 1469144015.052647 1128040737.142170 854096727.292063 634001362.750626 446714825.260786 308671463.286975 179709605.571927
239.500000 3426432859.664973 2562809107.138690 1940937290.996984 1447731076.275096 1069127544.152164 773228646.437572 533781070.739247 358436727.675094 204240957.130473
240.500000 5531376130.372296 4117176809.202763 3080429318.802269 2268208409.729536 1648205592.868120 1168624420.944708 791550757.787875 519433621.457771 294000002.172852
241.500000 3766501841.023446 2848442478.539085 2177055632.070773 1644788165.998760 1228007453.040853 899495741.031434 627605854.480701 427181336.942895 247534664.079227
242.500000 6684153450.643815 4690231558.711724 3353770950.552631 2386280443.001672 1688562176.085154 1176051469.447737 785473148.249270 504858841.334782 282275815.892458
243.500000 5249940301.856429 3841595350.605484 2854946421.872474 2109202313.917569 1542751510.560804 1106857863.483803 761078476.528963 503441627.759751 288187733.271260
244.500000 9364333381.457851 6612354408.411262 4756089147.878256 3405027092.228136 2429773020.112438 1699153511.899264 1142897912.063205 739426620.594137 420638101.723358
245.500000 8839329066.968178 6274490748.013223 4541598895.321033 3280596492.631171 2364006519.613503 1668128111.373268 1132900158.317667 739353965.951720 423321481.783739
246.500000 4318711933.505488 3261653282.307424 2516689509.102367 1921277360.609245 1452627598.019849 1077372093.804935 761437155.317474 519422891.863355 302425623.373703
247.500000 2740009861.014601 2109945886.578637 1656219887.968251 1289345179.546851 989888669.709337 746082267.323349 533260014.305456 368561792.198967 213956392.513038
248.500000 319637134.408464 265884287.982774 224339356.560129 188314738.239640 149172310.274763 117708161.255311 85211085.621093 59664793.752783 31330498.833465
249.500000 2695918271.065970 2093737395.617057 1651230358.407812 1290258006.470491 991012004.381706 747142178.497106 534803817.299720 370105310.055744 215688791.356969
250.500000 5597762918.821440 4266672499.121448 3311735908.335909 2541693442.850366 1926296362.995110 1434323657.428421 1015927617.165145 694418493.288981 405941871.168784
251.500000 631658309.765715 546981516.659405 478113973.753790 416641425.735438 349701525.459744 293458427.812817 229525789.079439 178511145.673253 109695602.650421
252.500000 411756716.562067 361367417.782640 320770371.431693 283658992.643559 240924908.389143 203645073.505845 159018132.387965 123653338.984863 73631467.444773
253.500000 2145342312.618143 1883250198.812140 1667506469.750190 1458107885.268489 1251426253.729707 1056659422.977706 845085553.295751 675682532.222756 441626912.466208
254.500000 2416505130.779369 2067020221.979379 1785972882.456007 1527494793.194751 1275333543.134314 1045431833.275390 812729855.298728 621485546.880563 386773110.017978
255.500000 24266432584.558067 18667469231.926517 14336132848.957067 10910362780.486013 8137569697.450418 5935428260.926735 4151518824.892523 2785816392.021718 1618473054.999916
256.500000 24021708174.991627 18816401835.378651 14691951291.282459 11427518729.619957 8680263205.673254 6464894616.710994 4624276640.797044 3173384971.008749 1895190339.707379
257.500000 93461192567.221176 67759863554.799995 48494425844.405556 33831093648.254261 22975253578.481869 15147062679.538570 9458190916.380989 5615803789.441758 2949247241.982025
258.500000 282901949948.620117 206435656443.552032 147040372921.719299 101421833214.698502 66955230359.867920 42405475447.043678 24836203463.863327 13275252429.461191 6284335255.266853
259.500000 92962820097.015289 71555561047.788284 54329625422.081474 40393503164.878517 29103952913.983307 20337891975.693413 13399583374.938122 8264999570.243093 4495122441.839622
260.500000 162060477967.177704 121530762864.087814 89913503613.791656 64892890404.528961 45305578457.144302 30648268732.017704 19458850504.454853 11508360609.699614 5988888576.910797
261.500000 68121902103.422844 52576578980.451965 40219116834.159393 30213356232.224609 22066810284.457191 15712162735.019117 10624470299.972668 6759223156.646769 3789848265.236627
262.500000 140404551049.415344 106269445538.414505 79537952760.005753 58141377605.343803 41218987578.957542 28396438386.499260 18394990341.900269 11078122641.238684 5898583908.126187
263.500000 843594928207.179321 603108148649.153564 418562477088.388672 279067939939.772705 177048349608.430756 106608347321.279388 58521645595.595482 28645062445.957603 12375808222.551796
264.500000 534893719268.270813 373710113957.260864 254249586548.933563 166479517100.648407 104561582414.279007 62742390255.882332 34994849044.594948 17893779368.169525 8291303200.839007
265.500000 2379801500317.351074 1678059471236.732178 1145931386331.380859 742439305326.581299 453931745524.055908 257377431519.414551 130902795719.829849 55812115901.934219 20980681455.436520
266.500000 429027819727.280518 309518147695.427673 218558322361.430023 149677830670.319641 98719734119.753296 62679709641.363190 37264813116.746689 20442527884.051254 9992866081.019274
267.500000 807480882322.802246 578266483092.719116 403596692437.966125 271060418037.808838 174658094584.700714 107556825586.787903 61407155588.482903 31791984378.551842 14757594506.183912
268.500000 1635586780590.869873 1160758725754.089844 798643745973.445068 524564215120.505249 327492483536.761230 192366042508.536591 102621313034.879318 47873658561.332947 19754380937.237736
269.500000 530158878223.362244 378599092500.344299 264728171980.283234 178669546012.958527 116254673207.000656 72494716784.163101 42330089712.020821 22764064782.451488 11035366576.486094
270.500000 768535631644.285278 551197145882.285522 385564438125.024597 259857020337.965271 167992097213.594513 103654261479.496521 59432510157.616753 31030428641.451195 14493647420.992523
271.500000 148750969002.644714 107217507097.180634 76487971671.518158 53410629032.787659 36497130373.394142 24307945915.615433 15540895599.242214 9554359095.448874 5248649996.303078
272.500000 97663614122.163757 73489537681.140366 55070804790.066582 40518522419.917290 29161403213.129532 20494739729.249302 13794609551.895311 8914103485.750484 5125779766.612337
273.500000 81091495733.757095 62394666391.626152 47987213001.819870 36532167523.520645 27306286700.979355 20003659621.881004 14066729512.431284 9548184939.011005 5691134838.168512
274.500000 78510388555.613739 62395770028.265266 49358969866.177444 38668191538.695969 29639623777.276665 22197003691.632698 16019264275.803066 11074110501.457531 6691196688.722200
275.500000 208428873936.911072 155239756721.730438 114494319401.816559 82813686531.872955 58572744014.748642 40358002430.370262 26622293311.031887 16746988248.466118 9376838097.400946
276.500000 473598931459.559326 350980703248.724121 256148721298.723175 182204816958.535583 126089362011.463730 84561513666.839691 53610534104.358948 31913829252.222786 17020441559.792316
277.500000 245571802189.452026 188452656149.435883 143825353877.197083 108066827088.533005 79550296694.135208 57194136316.132812 39384452994.340584 25883986860.126579 15106947686.439243
278.500000 125769407138.828979 103622200227.445389 85239543460.153122 69287426395.847046 55122664557.532913 42694253332.719231 31973630539.192585 22826796250.423626 14461059915.086065
279.500000 36594140372.367828 31835486294.606201 27753190153.293610 23828876356.006248 20204497787.180729 16787419269.520754 13363906342.025082 10575289400.985479 7161722982.826462
280.500000 78119871897.954361 65810886117.592239 55394889600.146736 46003625963.120918 37490445765.528442 29899940332.501137 22909499086.227901 17050698494.087688 11115862610.959660
281.500000 531265307323.954712 408009318415.752686 309639124816.415588 229821208285.764099 165630575770.778107 115801128160.399246 76618467931.699905 46899526281.873726 25668195612.717403
282.500000 58550095358.076988 47676051540.598335 39650790691.883720 32845951751.793560 26982480032.873711 21761304806.012993 16887026019.396662 12780109108.175804 8213440570.772096
283.500000 27299049525.035900 23531804931.453045 20594654156.349548 17855768224.012024 15305684397.806986 12863530081.982527 10332474528.221310 8061575908.525666 5323510488.784094
284.500000 8893634945.761539 7852354394.260359 6981276474.035347 6183655882.123302 5302292806.481572 4498066450.921632 3570581242.384261 2778362489.560446 1710194109.053051
285.500000 2908515154.532155 2519284252.375523 2221497990.151493 1915759012.842928 1620075668.564957 1341511790.932514 1025942835.636608 766781456.150181 446344511.602686
286.500000 21250992419.223396 18711024135.075081 16582570394.758728 14719114344.491533 12787111573.792343 10887858412.612160 8866576139.988785 7026568296.246200 4644349992.000107
287.500000 54241182318.131546 45578313604.748253 39183426824.229294 33231802949.546383 28123360068.539913 23310790983.623695 18488909731.742405 14319126571.959913 9392091333.543072
288.500000 95773604434.339157 77169120900.749374 63169719819.223976 51838637966.826370 42015161664.434364 33651129997.205204 25929299677.954315 19444712558.670502 12543801953.892643
289.500000 2386126235072.935547 1716072966094.633301 1203217517487.086914 814402820521.443237 532422361844.827332 334406389068.861206 196287608353.202087 106381282540.438141 52432327641.512184
290.500000 5807647951224.994141 4187826602987.908203 2928438422481.669922 1965022091132.012207 1257571118746.708496 763312169504.988403 424538798533.902222 211291948257.236053 95022179830.332352
291.500000 4086245739008.626465 2955801988144.919434 2079846249635.146729 1407706928750.136230 914538064391.076904 565518158874.984009 323481210776.033936 167247996431.603943 78482252193.696304
292.500000 3807186199566.088379 2797841710924.556641 2002564792779.105469 1381735614289.953613 914174616520.954346 577311293378.866943 337737595314.895630 178269075625.948944 85466635940.531342
293.500000 3362938990618.979492 2439395845297.640137 1723564399281.873779 1172412014908.064453 767650866691.370483 478505985643.381287 278056732264.563477 147549676103.946503 71313999904.876755
294.500000 1094054280869.330566 796902739126.235718 572550717768.965698 400359008671.468445 273989481920.998016 182003741189.362701 116111370411.998337 70367730962.930817 38831583334.352608
295.500000 2743064233576.785645 1974540602787.525635 1388925019495.673096 943115798476.888916 619271847731.901611 389660665571.448425 230913523669.572998 127273554240.322830 64108507119.852051
296.500000 1242461238624.644775 907211704574.244873 652321901026.742188 453877292264.926147 306173685093.692627 199065516193.193481 122799156861.068161 71076241661.702011 37489257733.163673
297.500000 2508027855284.693359 1834174608937.230225 1313465644188.562500 909024151125.653442 608039594568.188354 389152488707.464294 233949478299.039948 129771711914.294250 65373988441.443542
298.500000 957050617451.605347 704435033961.978149 512465955805.561157 363815582322.359863 251711604183.844635 169094360148.300659 108615575469.609329 66425466184.575218 37033084975.850670
299.500000 1088044279780.145996 788904672844.196655 566825423128.786499 399577918144.189087 277426081227.229248 188141462372.473419 123799976464.573547 77982067206.893356 44621342316.524673
